VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,TIMEZONE,MMSI,SOL_DATE,END_OF_LOCKAGE,Unnamed: 0,DELAY_MINS,SEQ_NO
EVERARD DUPRE,1269035,D,2,10/25/23 22:16,CST,368097780.0,10/26/23 08:45,10/26/23 09:16,22.0,,
ANNA MICHAEL,1243603,D,2,10/25/23 22:14,CST,367565110.0,10/26/23 07:45,10/26/23 08:25,23.0,,
WELLS PORCHE,1269039,D,2,10/25/23 20:14,CST,368291180.0,10/26/23 05:00,10/26/23 06:04,24.0,,
LEISA GAIL STRAFUSS (TOW 2013),1243633,D,2,10/25/23 16:56,CST,367616040.0,10/26/23 00:38,10/26/23 01:17,25.0,,
HARRISON,1214850,D,2,10/25/23 16:34,CST,367374930.0,10/26/23 03:01,10/26/23 03:40,26.0,,
SACRED HEART (TOW 73X28),1203067,D,6,10/25/23 15:32,CST,367189510.0,10/25/23 22:02,10/25/23 22:39,27.0,,
AL CENAC,1316302,U,3,10/25/23 14:59,CST,,10/26/23 11:39,10/26/23 12:07,28.0,,
GREEN WING,1236106,U,3,10/25/23 14:57,CST,367504890.0,10/26/23 10:55,10/26/23 11:33,29.0,,
CAPT. JERRY J. WILTZ (TOW2012),1238777,U,2,10/25/23 13:15,CST,367533780.0,10/26/23 07:00,10/26/23 07:40,30.0,,
WOODY RICHERSON (TOW 2011),1235826,U,2,10/25/23 13:12,CST,367507070.0,10/26/23 04:07,10/26/23 04:41,31.0,,
CAPT ANTHONY (TOW 2011),1232275,U,3,10/25/23 13:05,CST,367485290.0,10/25/23 18:05,10/25/23 18:50,32.0,,
JOSEPH ALFRED DEVALL,1236564,D,3,10/25/23 12:38,CST,368250110.0,10/25/23 19:13,10/25/23 20:05,33.0,,
FRANK GOLEMI (TOW),1251200,U,2,10/25/23 12:35,CST,367601620.0,10/26/23 02:09,10/26/23 02:33,34.0,,
JOHN W STONE (TOW),602406,U,1,10/25/23 11:14,CST,366954190.0,10/25/23 18:21,10/25/23 18:54,35.0,,
CAPT SHAWN D.MARTINEZ(TOW),1238920,U,2,10/25/23 10:08,CST,367526740.0,10/25/23 23:17,10/25/23 23:50,36.0,,
TY DOLESE,1255918,U,2,10/25/23 09:24,CST,367650190.0,10/25/23 20:42,10/25/23 21:04,37.0,,
PHILIP (TOW 1995),1033117,U,2,10/25/23 08:34,CST,367003780.0,10/25/23 14:55,10/25/23 15:40,38.0,,
ASPEN (TOW 2016) 75X34,1270614,U,2,10/25/23 08:26,CST,367762880.0,10/25/23 13:10,10/25/23 13:42,39.0,,
RED BIRD (TOW 1982 47X20,650649,U,1,10/25/23 08:03,CST,368070080.0,10/25/23 09:25,10/25/23 10:10,40.0,,
LADY LOREN (TOW 77X29),1213455,D,1,10/25/23 05:08,CST,367370160.0,10/25/23 08:21,10/25/23 09:12,41.0,,
RICHARD  (TOW 2008),1212306,U,2,10/25/23 03:51,CST,367361740.0,10/25/23 16:40,10/25/23 17:10,42.0,,
M/V LILLIAN LOUISE,1267422,U,2,10/25/23 03:49,CST,367724780.0,10/25/23 09:41,10/25/23 10:15,43.0,,
DARIAN ALEXANDRA (TOW 2019),1269031,D,3,10/25/23 03:46,CST,368109530.0,10/25/23 19:03,10/25/23 19:57,44.0,,
HUD JOSEPH (TOW 60X24 ),642513,U,1,10/25/23 03:21,CST,367378170.0,10/25/23 04:31,10/25/23 05:09,45.0,,
WILLIAM  (TOW 2009) 70X30,1222437,D,2,10/25/23 03:19,CST,367423260.0,10/25/23 17:20,10/25/23 17:55,46.0,,
INNOVATOR (TOW 2003),1141274,U,3,10/25/23 03:18,CST,367456820.0,10/25/23 11:14,10/25/23 11:45,47.0,,
MISS PEYTON,633411,U,6,10/25/23 02:53,CST,368028990.0,10/25/23 06:45,10/25/23 07:35,48.0,,
REBOUND,286204,U,6,10/25/23 02:52,CST,367306520.0,10/25/23 04:46,10/25/23 05:15,49.0,,
H J DUPRE (TOW),532464,D,3,10/25/23 02:41,CST,367005580.0,10/25/23 15:50,10/25/23 16:20,50.0,,
JEFFREY GRANT,1253473,D,1,10/25/23 00:59,CST,367627470.0,10/25/23 01:45,10/25/23 02:23,51.0,,
ROBERT G STONE JR (TOW),1189439,D,2,10/25/23 00:56,CST,367146780.0,10/25/23 14:00,10/25/23 14:35,52.0,,
BETH WILSON,1121373,D,2,10/25/23 00:49,CST,366842960.0,10/25/23 12:00,10/25/23 13:00,53.0,,
TOM HENDERSON,1315976,U,2,10/25/23 00:30,CST,,10/25/23 02:40,10/25/23 03:08,54.0,,
AMERICAN CENTURY (TOW 2015),1261315,D,3,10/24/23 23:54,CST,367685130.0,10/25/23 10:30,10/25/23 11:10,55.0,,
RALPH RENFRO (TOW 2012) 84X32,1243956,D,2,10/24/23 23:20,CST,367556020.0,10/25/23 08:00,10/25/23 09:05,56.0,,
JERIS AUTHEMENT,1252182,D,2,10/24/23 20:49,CST,367614940.0,10/25/23 05:47,10/25/23 06:13,57.0,,
LAKE BORGNE,1243596,D,2,10/24/23 20:12,CST,367597250.0,10/25/23 03:37,10/25/23 04:06,58.0,,
CLELAND POWELL (TOW 2009),1223818,D,2,10/24/23 19:23,CST,367431550.0,10/25/23 01:57,10/25/23 02:28,59.0,,
PECAN ISLAND,1243601,D,2,10/24/23 19:21,CST,367637490.0,10/25/23 00:05,10/25/23 00:28,60.0,,
MISS KELLY (TOW 2009),1221425,U,1,10/24/23 18:20,CST,367427270.0,10/25/23 01:09,10/25/23 01:31,61.0,,
MACK AMON,1279906,U,2,10/24/23 16:38,CST,368237350.0,10/24/23 23:06,10/24/23 23:29,62.0,,
WILSEY DUPRE (TOW 2010),1224664,D,2,10/24/23 16:06,CST,367443060.0,10/24/23 22:04,10/24/23 22:26,63.0,,
CAPT NILES SHOEMAKER,1239879,U,2,10/24/23 15:11,CST,367534680.0,10/24/23 20:58,10/24/23 21:23,64.0,,
GRAND ISLE(72X30),1243597,U,1,10/24/23 15:08,CST,368141380.0,10/24/23 17:09,10/24/23 17:44,65.0,,
SMOKIN JOE (FISH) 39X16,553206,U,0,10/24/23 14:39,CST,,10/24/23 15:09,10/24/23 15:33,66.0,,
NATHAN GOLDING (TOW),1199250,D,2,10/24/23 13:33,CST,367301010.0,10/24/23 20:16,10/24/23 20:39,67.0,,
JENNIFER MITCH (FISH),945239,D,0,10/24/23 12:53,CST,,10/24/23 13:50,10/24/23 14:02,68.0,,
C J BOYNE (TOW),1102627,U,1,10/24/23 12:38,CST,367005270.0,10/24/23 14:09,10/24/23 14:39,69.0,,
ENTERPRISE,1247595,D,2,10/24/23 12:22,CST,367579920.0,10/24/23 18:27,10/24/23 18:50,70.0,,
STEVEN M BRYAN (2010) 86X32,1223817,U,2,10/24/23 12:14,CST,367430050.0,10/24/23 19:18,10/24/23 19:42,71.0,,
RIVER DIAMOND (TOW),609370,U,0,10/24/23 12:00,CST,368073490.0,10/24/23 12:20,10/24/23 13:10,72.0,,
RISEN SAVIOUR (TOW),1191228,U,5,10/24/23 11:58,CST,367444740.0,10/24/23 17:17,10/24/23 17:48,73.0,,
BLUE DIAMOND,565688,D,1,10/24/23 11:57,CST,367086370.0,10/24/23 15:46,10/24/23 16:24,74.0,,
SWEET LAKE,1243599,D,2,10/24/23 11:57,CST,367622960.0,10/24/23 15:55,10/24/23 16:26,75.0,,
LADY FLO (FISH),909372,D,0,10/24/23 11:40,CST,,10/24/23 11:51,10/24/23 12:04,76.0,,
JESUS SAVES (TOW),534836,U,6,10/24/23 09:37,CST,367000960.0,10/24/23 14:59,10/24/23 15:37,77.0,,
PECAN ISLAND,1243601,U,2,10/24/23 09:33,CST,367637490.0,10/24/23 14:16,10/24/23 14:41,78.0,,
FREEDOM (TOW),287518,D,6,10/24/23 08:17,CST,367526590.0,10/24/23 11:25,10/24/23 11:50,79.0,,
CAPT. KIRK COLLETTI,1213534,U,2,10/24/23 04:49,CST,367505080.0,10/24/23 13:23,10/24/23 13:45,80.0,,
RANDY J ADAMS (TOW 2013),1244042,U,2,10/24/23 04:44,CST,367555480.0,10/24/23 12:42,10/24/23 13:12,81.0,,
FATHER PAT (TOW 2011) 76X35,1237423,D,2,10/24/23 02:51,CST,367519320.0,10/24/23 10:58,10/24/23 11:24,82.0,,
C J BOYNE (TOW),1102627,D,0,10/24/23 02:07,CST,367005270.0,10/24/23 03:32,10/24/23 04:14,83.0,,
DELACROIX,1256869,U,1,10/23/23 23:58,CST,368136920.0,10/24/23 02:45,10/24/23 03:20,84.0,,
CLELAND POWELL (TOW 2009),1223818,U,2,10/23/23 23:56,CST,367431550.0,10/24/23 09:54,10/24/23 10:20,85.0,,
LUBBOCK,1260379,U,2,10/23/23 23:25,CST,368136890.0,10/24/23 09:10,10/24/23 09:36,86.0,,
JEFF KINDL (TOW 2016) 86X35,1266571,U,8,10/23/23 23:09,CST,367711840.0,10/24/23 08:35,10/24/23 09:00,87.0,,
JUDY S FRIED (TOW),1165345,U,2,10/23/23 21:36,CST,366997220.0,10/24/23 00:41,10/24/23 01:11,88.0,,
RANDOLPH C,1261475,D,6,10/23/23 19:11,CST,367679550.0,10/24/23 04:32,10/24/23 04:59,89.0,,
FLORENCE DAVIS,1280394,U,2,10/23/23 17:02,CST,368330600.0,10/24/23 07:49,10/24/23 08:20,90.0,,
SANDRA LEE,1259133,U,3,10/23/23 17:01,CST,367663440.0,10/24/23 06:12,10/24/23 06:46,91.0,,
MISS CATHERINE ,1301428,D,2,10/23/23 16:44,CST,368133590.0,10/24/23 03:48,10/24/23 04:20,92.0,,
PAT CENAC,1303152,U,6,10/23/23 16:06,CST,368175520.0,10/24/23 07:12,10/24/23 07:42,93.0,,
MARTIN CHALLENGER (TOW),1051672,U,2,10/23/23 15:53,CST,366874920.0,10/24/23 02:10,10/24/23 03:11,94.0,,
SAINT CHARLES (TOW 2009),1223316,U,2,10/23/23 15:11,CST,367430030.0,10/24/23 01:32,10/24/23 01:58,95.0,,
ALYS,1233341,U,2,10/23/23 14:22,CST,368272520.0,10/24/23 00:30,10/24/23 01:05,96.0,,
LADY LOREN (TOW 77X29),1213455,D,1,2023-10-25 05:08:00,CST,,,,97.0,149.0,5A
RICHARD  (TOW 2008),1212306,U,2,2023-10-25 03:51:00,CST,,,,98.0,226.0,10
M/V LILLIAN LOUISE,1267422,U,2,2023-10-25 03:49:00,CST,,,,99.0,228.0,6
DARIAN ALEXANDRA (TOW 2019),1269031,D,3,2023-10-25 03:46:00,CST,,,,100.0,231.0,13
WILLIAM  (TOW 2009) 70X30,1222437,D,2,2023-10-25 03:19:00,CST,,,,101.0,258.0,12
INNOVATOR (TOW 2003),1141274,U,3,2023-10-25 03:18:00,CST,,,,102.0,259.0,8
MISS PEYTON,633411,U,6,2023-10-25 02:53:00,CST,,,,103.0,284.0,4
H J DUPRE (TOW),532464,D,3,2023-10-25 02:41:00,CST,,,,104.0,296.0,11
ROBERT G STONE JR (TOW),1189439,D,2,2023-10-25 00:56:00,CST,,,,105.0,401.0,10
BETH WILSON,1121373,D,2,2023-10-25 00:49:00,CST,,,,106.0,408.0,9
AMERICAN CENTURY (TOW 2015),1261315,D,3,2023-10-24 23:54:00,CST,,,,107.0,463.0,7
RALPH RENFRO (TOW 2012) 84X32,1243956,D,2,2023-10-24 23:20:00,CST,,,,108.0,497.0,5
JERIS AUTHEMENT,1252182,D,2,2023-10-24 20:49:00,CST,,2023-10-25 05:47:00,2023-10-25 06:13:00,109.0,538.0,-
REBOUND,286204,U,6,2023-10-25 02:52:00,CST,,2023-10-25 04:46:00,2023-10-25 05:15:00,110.0,114.0,-
HUD JOSEPH (TOW 60X24 ),642513,U,1,2023-10-25 03:21:00,CST,,2023-10-25 04:31:00,2023-10-25 05:09:00,111.0,70.0,-
LAKE BORGNE,1243596,D,2,2023-10-24 20:12:00,CST,,2023-10-25 03:37:00,2023-10-25 04:06:00,112.0,445.0,-
TOM HENDERSON,1315976,U,2,2023-10-25 00:30:00,CST,,2023-10-25 02:40:00,2023-10-25 03:08:00,113.0,130.0,-
CLELAND POWELL (TOW 2009),1223818,D,2,2023-10-24 19:23:00,CST,,2023-10-25 01:57:00,2023-10-25 02:28:00,114.0,394.0,-
JEFFREY GRANT,1253473,D,1,2023-10-25 00:59:00,CST,,2023-10-25 01:45:00,2023-10-25 02:23:00,115.0,46.0,-
MISS KELLY (TOW 2009),1221425,U,1,2023-10-24 18:20:00,CST,,2023-10-25 01:09:00,2023-10-25 01:31:00,116.0,409.0,-
PECAN ISLAND,1243601,D,2,2023-10-24 19:21:00,CST,,2023-10-25 00:05:00,2023-10-25 00:28:00,117.0,284.0,-
MACK AMON,1279906,U,2,2023-10-24 16:38:00,CST,,2023-10-24 23:06:00,2023-10-24 23:29:00,118.0,388.0,-
WILSEY DUPRE (TOW 2010),1224664,D,2,2023-10-24 16:06:00,CST,,2023-10-24 22:04:00,2023-10-24 22:26:00,119.0,358.0,-
CAPT NILES SHOEMAKER,1239879,U,2,2023-10-24 15:11:00,CST,,2023-10-24 20:58:00,2023-10-24 21:23:00,120.0,347.0,-
NATHAN GOLDING (TOW),1199250,D,2,2023-10-24 13:33:00,CST,,2023-10-24 20:16:00,2023-10-24 20:39:00,121.0,403.0,-
STEVEN M BRYAN (2010) 86X32,1223817,U,2,2023-10-24 12:14:00,CST,,2023-10-24 19:18:00,2023-10-24 19:42:00,122.0,424.0,-
ENTERPRISE,1247595,D,2,2023-10-24 12:22:00,CST,,2023-10-24 18:27:00,2023-10-24 18:50:00,123.0,365.0,-
RISEN SAVIOUR (TOW),1191228,U,5,2023-10-24 11:58:00,CST,,2023-10-24 17:17:00,2023-10-24 17:48:00,124.0,319.0,-
ALBERT CENAC(72X30),1243597,U,1,2023-10-24 15:08:00,CST,,2023-10-24 17:09:00,2023-10-24 17:44:00,125.0,121.0,-
SWEET LAKE,1243599,D,2,2023-10-24 11:57:00,CST,,2023-10-24 15:55:00,2023-10-24 16:26:00,126.0,238.0,-
BLUE DIAMOND,565688,D,1,2023-10-24 11:57:00,CST,,2023-10-24 15:46:00,2023-10-24 16:24:00,127.0,229.0,-
SMOKIN JOE (FISH) 39X16,553206,U,0,2023-10-24 14:39:00,CST,,2023-10-24 15:09:00,2023-10-24 15:33:00,128.0,30.0,-
JESUS SAVES (TOW),534836,U,6,2023-10-24 09:37:00,CST,,2023-10-24 14:59:00,2023-10-24 15:37:00,129.0,322.0,-
PECAN ISLAND,1243601,U,2,2023-10-24 09:33:00,CST,,2023-10-24 14:16:00,2023-10-24 14:41:00,130.0,283.0,-
C J BOYNE (TOW),1102627,U,1,2023-10-24 12:38:00,CST,,2023-10-24 14:09:00,2023-10-24 14:39:00,131.0,91.0,-
JENNIFER MITCH (FISH),945239,D,0,2023-10-24 12:53:00,CST,,2023-10-24 13:50:00,2023-10-24 14:02:00,132.0,57.0,-
CAPT. KIRK COLLETTI,1213534,U,2,2023-10-24 04:49:00,CST,,2023-10-24 13:23:00,2023-10-24 13:45:00,133.0,514.0,-
RANDY J ADAMS (TOW 2013),1244042,U,2,2023-10-24 04:44:00,CST,,2023-10-24 12:42:00,2023-10-24 13:12:00,134.0,478.0,-
RIVER DIAMOND (TOW),609370,U,0,2023-10-24 12:00:00,CST,,2023-10-24 12:20:00,2023-10-24 13:10:00,135.0,20.0,-
LADY FLO (FISH),909372,D,0,2023-10-24 11:40:00,CST,,2023-10-24 11:51:00,2023-10-24 12:04:00,136.0,11.0,-
FREEDOM (TOW),287518,D,6,2023-10-24 08:17:00,CST,,2023-10-24 11:25:00,2023-10-24 11:50:00,137.0,188.0,-
FATHER PAT (TOW 2011) 76X35,1237423,D,2,2023-10-24 02:51:00,CST,,2023-10-24 10:58:00,2023-10-24 11:24:00,138.0,487.0,-
CLELAND POWELL (TOW 2009),1223818,U,2,2023-10-23 23:56:00,CST,,2023-10-24 09:54:00,2023-10-24 10:20:00,139.0,598.0,-
LUBBOCK,1260379,U,2,2023-10-23 23:25:00,CST,,2023-10-24 09:10:00,2023-10-24 09:36:00,140.0,585.0,-
JEFF KINDL (TOW 2016) 86X35,1266571,U,8,2023-10-23 23:09:00,CST,,2023-10-24 08:35:00,2023-10-24 09:00:00,141.0,566.0,-
FLORENCE DAVIS,1280394,U,2,2023-10-23 17:02:00,CST,,2023-10-24 07:49:00,2023-10-24 08:20:00,142.0,887.0,-
PAT CENAC,1303152,U,6,2023-10-23 16:06:00,CST,,2023-10-24 07:12:00,2023-10-24 07:42:00,143.0,906.0,-
SANDRA LEE,1259133,U,3,2023-10-23 17:01:00,CST,,2023-10-24 06:12:00,2023-10-24 06:46:00,144.0,791.0,-
RANDOLPH C,1261475,D,6,2023-10-23 19:11:00,CST,,2023-10-24 04:32:00,2023-10-24 04:59:00,145.0,561.0,-
MISS CATHERINE ,1301428,D,2,2023-10-23 16:44:00,CST,,2023-10-24 03:48:00,2023-10-24 04:20:00,146.0,664.0,-
C J BOYNE (TOW),1102627,D,0,2023-10-24 02:07:00,CST,,2023-10-24 03:32:00,2023-10-24 04:14:00,147.0,85.0,-
DELACROIX,1256869,U,1,2023-10-23 23:58:00,CST,,2023-10-24 02:45:00,2023-10-24 03:20:00,148.0,167.0,-
MARTIN CHALLENGER (TOW),1051672,U,2,2023-10-23 15:53:00,CST,,2023-10-24 02:10:00,2023-10-24 03:11:00,149.0,617.0,-
SAINT CHARLES (TOW 2009),1223316,U,2,2023-10-23 15:11:00,CST,,2023-10-24 01:32:00,2023-10-24 01:58:00,150.0,621.0,-
JUDY S FRIED (TOW),1165345,U,2,2023-10-23 21:36:00,CST,,2023-10-24 00:41:00,2023-10-24 01:11:00,151.0,185.0,-
ALYS,1233341,U,2,2023-10-23 14:22:00,CST,,2023-10-24 00:30:00,2023-10-24 01:05:00,152.0,608.0,-
NICHOLAS VETO,1255027,D,1,2023-10-23 22:24:00,CST,,2023-10-23 23:07:00,2023-10-23 23:32:00,153.0,43.0,-
DAHLI BROOKE,1248795,D,2,2023-10-23 15:26:00,CST,,2023-10-23 22:58:00,2023-10-23 23:26:00,154.0,452.0,-
JACKIE (TOW 2005),1171264,D,2,2023-10-23 14:40:00,CST,,2023-10-23 22:22:00,2023-10-23 22:43:00,155.0,462.0,-
JASON LUHR (TOW),1079857,U,6,2023-10-23 11:06:00,CST,,2023-10-23 21:35:00,2023-10-23 21:58:00,156.0,629.0,-
PINTAIL (TOW 2009) 57X28,1225748,U,1,2023-10-23 16:58:00,CST,,2023-10-23 20:54:00,2023-10-23 21:24:00,157.0,236.0,-
COUNT FLEET,1294853,U,6,2023-10-23 10:34:00,CST,,2023-10-23 20:43:00,2023-10-23 21:17:00,158.0,609.0,-
FATHER PAT (TOW 2011) 76X35,1237423,U,4,2023-10-23 14:02:00,CST,,2023-10-23 19:58:00,2023-10-23 20:32:00,159.0,356.0,-
DAVID MCNEMAR (TOW 2010),1226350,U,2,2023-10-23 09:09:00,CST,,2023-10-23 19:40:00,2023-10-23 20:25:00,160.0,631.0,-
VELMA C (TOW),1090026,D,4,2023-10-23 11:43:00,CST,,2023-10-23 18:50:00,2023-10-23 19:11:00,161.0,427.0,-
SANDPIPER (TOW 2011) 34X78,1237330,D,1,2023-10-23 18:10:00,CST,,2023-10-23 18:45:00,2023-10-23 19:05:00,162.0,35.0,-
ANNA MICHAEL,1243603,U,0,2023-10-23 17:47:00,CST,,2023-10-23 18:30:00,2023-10-23 18:40:00,163.0,43.0,-
ELLY LANE (TOW),560594,D,3,2023-10-23 09:11:00,CST,,2023-10-23 18:00:00,2023-10-23 18:25:00,164.0,529.0,-
STEVE RICHOUX (TOW),568988,U,6,2023-10-23 09:08:00,CST,,2023-10-23 17:05:00,2023-10-23 17:30:00,165.0,477.0,-
RED BIRD (TOW 1982 47X20,650649,D,1,2023-10-23 14:24:00,CST,,2023-10-23 16:00:00,2023-10-23 16:30:00,166.0,96.0,-
CAPTAIN RAPHAEL (TOW 1980),622432,D,2,2023-10-23 09:10:00,CST,,2023-10-23 15:50:00,2023-10-23 16:25:00,167.0,400.0,-
MR LANDON (TOW 1981) 56X22,636173,U,2,2023-10-23 12:38:00,CST,,2023-10-23 14:50:00,2023-10-23 15:25:00,168.0,132.0,-
MIKE MITCHELL,624349,U,5,2023-10-23 09:07:00,CST,,2023-10-23 14:40:00,2023-10-23 15:20:00,169.0,333.0,-
KEVIN ALLEN ,1273624,D,2,2023-10-23 09:04:00,CST,,2023-10-23 13:50:00,2023-10-23 14:20:00,170.0,286.0,-
OLIVIA H (TOW 93' X 30'),512145,D,0,2023-10-23 12:34:00,CST,,2023-10-23 13:40:00,2023-10-23 14:15:00,171.0,66.0,-
SEA OTTER (67X28),1253409,U,0,2023-10-23 13:05:00,CST,,2023-10-23 13:06:00,2023-10-23 13:25:00,172.0,1.0,-
EVERETT C (TOW 2018) 72X30,1281643,U,2,2023-10-23 09:06:00,CST,,2023-10-23 12:50:00,2023-10-23 13:22:00,173.0,224.0,-
LIV (TOW 2015) 72X30,1261486,D,5,2023-10-23 09:05:00,CST,,2023-10-23 12:10:00,2023-10-23 12:35:00,174.0,185.0,-
CHRISTIE LEE (TOW 2015) 84X32,1259956,U,2,2023-10-23 09:03:00,CST,,2023-10-23 11:25:00,2023-10-23 11:50:00,175.0,142.0,-
CAPT. GREGORY PETER (TOW),1033115,D,0,2023-10-23 10:45:00,CST,,2023-10-23 11:00:00,2023-10-23 11:12:00,176.0,15.0,-
JOHN W STONE (TOW),602406,D,1,2023-10-23 09:02:00,CST,,2023-10-23 10:28:00,2023-10-23 10:55:00,177.0,86.0,-
RED RIVER (TOW 2013) 78X34,1247072,D,2,2023-10-23 09:01:00,CST,,2023-10-23 10:20:00,2023-10-23 10:50:00,178.0,79.0,-
CAPT. GREGORY PETER (TOW),1033115,U,0,2023-10-23 09:13:00,CST,,2023-10-23 09:25:00,2023-10-23 09:48:00,179.0,12.0,-
CAPT ANDY LAKE (TOW),1239502,U,2,2023-10-23 09:00:00,CST,,2023-10-23 09:15:00,2023-10-23 09:45:00,180.0,15.0,-
MISS KELLY (TOW 2009),1221425,D,1,2023-10-22 20:17:00,CST,,2023-10-22 21:26:00,2023-10-22 21:52:00,181.0,69.0,-
PORT MANSFIELD,1262416,D,2,2023-10-22 18:07:00,CST,,2023-10-22 21:15:00,2023-10-22 21:46:00,182.0,188.0,-
CAPT ANTHONY (TOW 2011),1232275,D,3,2023-10-22 19:05:00,CST,,2023-10-22 20:41:00,2023-10-22 21:09:00,183.0,96.0,-
GRAYSON,1256561,D,2,2023-10-22 17:24:00,CST,,2023-10-22 20:31:00,2023-10-22 21:04:00,184.0,187.0,-
ST. PETER,1259641,D,3,2023-10-22 17:05:00,CST,,2023-10-22 19:58:00,2023-10-22 20:25:00,185.0,173.0,-
CHARLIE C (TOW),544273,U,6,2023-10-22 16:48:00,CST,,2023-10-22 18:58:00,2023-10-22 19:22:00,186.0,130.0,-
C J BOYNE (TOW),1102627,U,2,2023-10-22 16:45:00,CST,,2023-10-22 18:02:00,2023-10-22 18:45:00,187.0,77.0,-
DOUGLAS B (TOW 65X26),1071022,U,0,2023-10-22 17:40:00,CST,,2023-10-22 17:41:00,2023-10-22 18:38:00,188.0,1.0,-
ENDURANCE (TOW 2011)81X30,1232349,D,2,2023-10-22 15:58:00,CST,,2023-10-22 17:02:00,2023-10-22 17:20:00,189.0,64.0,-
PONTCHARTRAIN,1259051,D,2,2023-10-22 15:43:00,CST,,2023-10-22 16:22:00,2023-10-22 16:57:00,190.0,39.0,-
MARK L DUPLANTIS,1209682,U,3,2023-10-22 15:17:00,CST,,2023-10-22 15:51:00,2023-10-22 16:21:00,191.0,34.0,-
CAPT DOUG WRIGHT,1202864,D,8,2023-10-22 14:27:00,CST,,2023-10-22 15:13:00,2023-10-22 15:43:00,192.0,46.0,-
LADY OF PERPETUAL HELP(TOW) ,1207724,D,6,2023-10-22 13:10:00,CST,,2023-10-22 14:18:00,2023-10-22 15:08:00,193.0,68.0,-
MV HALLIE M. MERRICK,1247505,U,2,2023-10-22 10:29:00,CST,,2023-10-22 13:26:00,2023-10-22 14:17:00,194.0,177.0,-
KIMBERLY HIDALGO,1253551,U,1,2023-10-22 10:28:00,CST,,2023-10-22 13:05:00,2023-10-22 13:21:00,195.0,157.0,-
RITA (TOW),544740,D,6,2023-10-22 09:34:00,CST,,2023-10-22 12:18:00,2023-10-22 12:49:00,196.0,164.0,-
GREGORY P FRAZIER (TOW),552463,D,2,2023-10-04 09:11:00,CST,,,,197.0,11.0,2
SAN BLAS (TOW 2007),1195049,U,2,2023-10-04 08:19:00,CST,,,,198.0,63.0,1A
CHAS GUIDRY (TOW 1980) 61X26,617902,U,0,2023-10-04 08:18:00,CST,,,,199.0,64.0,1
KEVIN GOLDSTEIN,1327109,D,2,2023-10-04 08:10:00,CST,,2023-10-04 08:30:00,2023-10-04 08:59:00,200.0,20.0,-
JOSEPH ALFRED DEVALL,1236564,U,2,2023-10-04 05:21:00,CST,,2023-10-04 06:02:00,2023-10-04 06:35:00,201.0,41.0,-
RAY CHIEF TONEY (TOW 2015),1265939,U,2,2023-10-04 04:40:00,CST,,2023-10-04 05:48:00,2023-10-04 06:30:00,202.0,68.0,-
CREOLE CRUSADER (TOW),1092924,U,2,2023-10-04 04:40:00,CST,,2023-10-04 04:47:00,2023-10-04 05:28:00,203.0,7.0,-
BORN AGAIN (TOW),562776,D,6,2023-10-04 01:39:00,CST,,2023-10-04 03:02:00,2023-10-04 03:52:00,204.0,83.0,-
TEENIE SONIER (TOW 2015) 78X34,1260016,D,2,2023-10-03 23:39:00,CST,,2023-10-04 02:24:00,2023-10-04 02:57:00,205.0,165.0,-
DANE F MORGAN (TOW),1141127,D,2,2023-10-03 23:38:00,CST,,2023-10-04 01:46:00,2023-10-04 02:22:00,206.0,128.0,-
MAC ANDREW MCKINNEY (TOW),1234978,D,6,2023-10-03 23:27:00,CST,,2023-10-04 01:01:00,2023-10-04 01:44:00,207.0,94.0,-
PAT CENAC,1303152,U,2,2023-10-03 22:59:00,CST,,2023-10-03 23:58:00,2023-10-04 00:35:00,208.0,59.0,-
CAPTAIN RAPHAEL (TOW 1980),622432,D,2,2023-10-03 22:08:00,CST,,2023-10-03 23:02:00,2023-10-03 23:36:00,209.0,54.0,-
PORT EADS (TOW 2016) 69X30,1263200,D,2,2023-10-03 20:50:00,CST,,2023-10-03 22:19:00,2023-10-03 22:53:00,210.0,89.0,-
RALPH RENFRO (TOW 2012) 84X32,1243956,U,2,2023-10-03 20:47:00,CST,,2023-10-03 21:30:00,2023-10-03 22:04:00,211.0,43.0,-
VELMA C (TOW),1090026,U,4,2023-10-03 19:12:00,CST,,2023-10-03 20:31:00,2023-10-03 20:55:00,212.0,79.0,-
ENTERPRISE,1247595,D,2,2023-10-03 18:36:00,CST,,2023-10-03 19:51:00,2023-10-03 20:16:00,213.0,75.0,-
MACK AMON,1279906,U,2,2023-10-03 18:15:00,CST,,2023-10-03 18:48:00,2023-10-03 19:29:00,214.0,33.0,-
LINDA HUGHES FARLEY,1273622,D,2,2023-10-03 17:29:00,CST,,2023-10-03 18:05:00,2023-10-03 18:30:00,215.0,36.0,-
SYDNEY ANN (TOW),1184206,U,2,2023-10-03 16:55:00,CST,,2023-10-03 17:10:00,2023-10-03 17:45:00,216.0,15.0,-
REX,592021,D,0,2023-10-03 15:41:00,CST,,2023-10-03 16:21:00,2023-10-03 16:32:00,217.0,40.0,-
MISS KIMBERLY,1333893,U,2,2023-10-03 15:45:00,CST,,2023-10-03 15:59:00,2023-10-03 16:20:00,218.0,14.0,-
ANGELLE (TOW 56X22),616510,D,1,2023-10-03 13:53:00,CST,,2023-10-03 14:56:00,2023-10-03 15:23:00,219.0,63.0,-
