VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,SOL_DATE,END_OF_LOCKAGE,TIMEZONE,DELAY_MINS,SEQ_NO
AMERICAN STRONG (TOW 2016),1272102,D,2,2023-09-20 18:03:00,2023-09-21 02:30:00,2023-09-21 02:40:00,CST,507,-
RESPONDER,0543900,D,3,2023-09-20 17:39:00,2023-09-21 02:15:00,2023-09-21 02:25:00,CST,0,-
RESPONDER,0543900,D,3,2023-09-20 17:39:00,2023-09-21 02:00:00,2023-09-21 02:10:00,CST,501,-
ERIC BUNCE (TOW 2011),1230374,D,1,2023-09-20 18:02:00,2023-09-21 01:45:00,2023-09-21 01:55:00,CST,463,-
LAURA M,1315595,D,2,2023-09-20 14:31:00,2023-09-21 01:00:00,2023-09-21 01:40:00,CST,629,-
BRONCO,1327838,U,2,2023-09-20 07:00:00,2023-09-20 23:35:00,2023-09-20 23:50:00,CST,995,-
KYLE SMITH,1308580,U,3,2023-09-20 12:15:00,2023-09-20 22:00:00,2023-09-20 22:35:00,CST,585,-
CANVASBACK,1237722,U,2,2023-09-20 07:46:00,2023-09-20 21:30:00,2023-09-20 21:55:00,CST,824,-
SOUTHERN BELLE  (TOW),0516701,U,3,2023-09-20 04:38:00,2023-09-20 21:15:00,2023-09-20 21:25:00,CST,0,-
SOUTHERN BELLE  (TOW),0516701,U,3,2023-09-20 04:38:00,2023-09-20 21:00:00,2023-09-20 21:10:00,CST,982,-
EMILY WEBBER,1276027,U,2,2023-09-20 04:22:00,2023-09-20 20:05:00,2023-09-20 20:55:00,CST,943,-
ADDISON FAITH,1308502,U,2,2023-09-20 04:18:00,2023-09-20 19:50:00,2023-09-20 20:00:00,CST,932,-
STEVE ALLEY,1322117,U,3,2023-09-19 19:26:00,2023-09-20 19:30:00,2023-09-20 19:45:00,CST,0,-
STEVE ALLEY,1322117,U,4,2023-09-19 19:26:00,2023-09-20 18:55:00,2023-09-20 19:25:00,CST,1409,-
RANDOLPH C,1261475,D,3,2023-09-19 19:35:00,2023-09-20 18:45:00,2023-09-20 18:55:00,CST,0,-
RANDOLPH C,1261475,D,4,2023-09-19 19:35:00,2023-09-20 18:30:00,2023-09-20 18:40:00,CST,1375,-
UNCLE NU (TOW),0624234,U,4,2023-09-19 18:11:00,2023-09-20 18:20:00,2023-09-20 18:30:00,CST,1449,-
RELENTLESS,0631130,D,3,2023-09-19 17:50:00,2023-09-20 17:15:00,2023-09-20 17:25:00,CST,0,-
RELENTLESS,0631130,D,3,2023-09-19 17:50:00,2023-09-20 17:05:00,2023-09-20 17:12:00,CST,1395,-
NICHOLAS (TOW 2014) 65X28,1251897,D,1,2023-09-19 22:08:00,2023-09-20 16:40:00,2023-09-20 17:00:00,CST,1112,-
MISS MICHELLE (TOW),0522324,D,1,2023-09-19 15:56:00,2023-09-19 23:40:00,2023-09-19 23:50:00,CST,464,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-09-19 13:19:00,2023-09-19 23:00:00,2023-09-19 23:35:00,CST,581,-
HENRY J SOUDELIER III ( TOW ),1195775,D,2,2023-09-19 11:31:00,2023-09-19 22:00:00,2023-09-19 22:35:00,CST,629,-
RESPONDER,0543900,U,3,2023-09-19 09:13:00,2023-09-19 19:40:00,2023-09-19 20:00:00,CST,0,-
RESPONDER,0543900,U,3,2023-09-19 09:13:00,2023-09-19 19:15:00,2023-09-19 19:35:00,CST,602,-
BELL,1186064,U,2,2023-09-19 11:21:00,2023-09-19 18:45:00,2023-09-19 19:10:00,CST,444,-
INTRA RECOIL(TOW),0533346,U,2,2023-09-19 11:43:00,2023-09-19 18:15:00,2023-09-19 18:40:00,CST,392,-
ALICE GOLDING,1253566,D,2,2023-09-19 09:02:00,2023-09-19 18:05:00,2023-09-19 18:15:00,CST,543,-
CALIFORNIA CHROME (TOW 2019),1292966,D,3,2023-09-19 08:58:00,2023-09-19 17:35:00,2023-09-19 18:00:00,CST,0,-
CALIFORNIA CHROME (TOW 2019),1292966,D,3,2023-09-19 08:58:00,2023-09-19 16:46:00,2023-09-19 17:30:00,CST,468,-
ROGER WILLIAMSON,1263519,D,2,2023-10-13 06:49:00,,,CST,18,2
RIVERS C,1046750,U,1,2023-10-13 06:32:00,,,CST,35,1
RESOLUTION (TOW),629784,D,6,2023-10-13 05:46:00,,,CST,81,0
DAHLI BROOKE,1248795,D,1,2023-10-13 00:44:00,2023-10-13 06:05:00,2023-10-13 06:35:00,CST,321,-
LYDIA  (TOW 1994) 79X28,1028379,U,3,2023-10-13 04:08:00,2023-10-13 05:25:00,2023-10-13 06:05:00,CST,77,-
CAPT. KIRK COLLETTI,1213534,D,2,2023-10-12 23:59:00,2023-10-13 05:00:00,2023-10-13 05:25:00,CST,301,-
MAC ANDREW MCKINNEY (TOW),1234978,U,2,2023-10-13 03:29:00,2023-10-13 04:40:00,2023-10-13 04:55:00,CST,0,-
MAC ANDREW MCKINNEY (TOW),1234978,U,2,2023-10-13 03:29:00,2023-10-13 04:25:00,2023-10-13 04:35:00,CST,56,-
THERESA B (TOW),561744,D,0,2023-10-13 04:01:00,2023-10-13 04:02:00,2023-10-13 04:20:00,CST,1,-
LAVACA (TOW 2013) 85X35,1249710,U,1,2023-10-13 02:27:00,2023-10-13 02:28:00,2023-10-13 02:50:00,CST,1,-
REPOSE,1041355,U,3,2023-10-13 00:05:00,2023-10-13 02:10:00,2023-10-13 02:25:00,CST,0,-
REPOSE,1041355,U,3,2023-10-13 00:05:00,2023-10-13 01:30:00,2023-10-13 02:05:00,CST,85,-
DELACROIX,1256869,U,1,2023-10-12 23:59:00,2023-10-13 01:00:00,2023-10-13 01:25:00,CST,61,-
JAIME DEVALL (TOW),612327,D,2,2023-10-12 20:05:00,2023-10-13 00:50:00,2023-10-13 01:00:00,CST,285,-
WIDGEON (TOW 2008) 54X28,1225745,D,1,2023-10-12 17:57:00,2023-10-13 00:30:00,2023-10-13 00:45:00,CST,393,-
CAPT NILES SHOEMAKER,1239879,D,2,2023-10-12 17:37:00,2023-10-12 23:10:00,2023-10-13 00:25:00,CST,333,-
SANDRA LEIGH IVEY,1292801,U,2,2023-10-12 20:46:00,2023-10-12 22:40:00,2023-10-12 23:10:00,CST,114,-
GOOD SHEPHERD ( TOW ),1209074,U,2,2023-10-12 20:44:00,2023-10-12 22:20:00,2023-10-12 22:35:00,CST,96,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-12 22:09:00,2023-10-12 22:15:00,2023-10-12 22:20:00,CST,6,-
CAPT DOUG WRIGHT,1202864,U,3,2023-10-12 20:28:00,2023-10-12 22:00:00,2023-10-12 22:15:00,CST,0,-
CAPT DOUG WRIGHT,1202864,U,2,2023-10-12 20:28:00,2023-10-12 21:45:00,2023-10-12 21:55:00,CST,77,-
SHELL BEACH,1243598,U,2,2023-10-12 19:04:00,2023-10-12 21:30:00,2023-10-12 21:40:00,CST,146,-
ENDURANCE (TOW 2011)81X30,1232349,U,2,2023-10-12 17:14:00,2023-10-12 21:15:00,2023-10-12 21:30:00,CST,241,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-12 20:48:00,2023-10-12 20:55:00,2023-10-12 21:10:00,CST,0,-
LLANO (TOW 2012) 84X32,1236229,U,2,2023-10-12 17:11:00,2023-10-12 20:30:00,2023-10-12 20:55:00,CST,199,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-12 20:16:00,2023-10-12 20:20:00,2023-10-12 20:30:00,CST,4,-
DISCOVERY ,1225821,U,2,2023-10-12 15:59:00,2023-10-12 20:05:00,2023-10-12 20:20:00,CST,246,-
PONTCHARTRAIN,1259051,U,2,2023-10-12 15:43:00,2023-10-12 19:40:00,2023-10-12 20:00:00,CST,237,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-12 19:22:00,2023-10-12 19:35:00,2023-10-12 19:40:00,CST,13,-
AMERICAN PR0GRESS,1265757,U,1,2023-10-12 14:00:00,2023-10-12 19:25:00,2023-10-12 19:35:00,CST,325,-
CAPTAIN RAPHAEL (TOW 1980),622432,U,2,2023-10-12 10:42:00,2023-10-12 19:10:00,2023-10-12 19:20:00,CST,508,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-12 19:01:00,2023-10-12 19:03:00,2023-10-12 19:10:00,CST,2,-
EVERARD DUPRE,1269035,U,2,2023-10-12 09:38:00,2023-10-12 18:45:00,2023-10-12 19:00:00,CST,547,-
JANE ANN BLESSEY (TOW),1111657,U,2,2023-10-12 07:53:00,2023-10-12 18:30:00,2023-10-12 18:40:00,CST,637,-
THERESA B (TOW),561744,D,0,2023-10-12 18:03:00,2023-10-12 18:20:00,2023-10-12 18:30:00,CST,17,-
SHANNON MARY (TOW) 80X32,1255674,U,3,2023-10-12 07:35:00,2023-10-12 18:00:00,2023-10-12 18:20:00,CST,625,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-12 17:48:00,2023-10-12 17:50:00,2023-10-12 18:00:00,CST,2,-
MIKE MITCHELL,624349,U,3,2023-10-11 17:49:00,2023-10-12 17:40:00,2023-10-12 17:50:00,CST,0,-
MIKE MITCHELL,624349,U,3,2023-10-11 17:49:00,2023-10-12 16:56:00,2023-10-12 17:35:00,CST,1387,-
RICHARD B(55X22),5681300,U,0,2023-10-12 16:22:00,2023-10-12 16:25:00,2023-10-12 16:30:00,CST,3,-
ALYS,1233341,D,2,2023-10-12 13:58:00,2023-10-12 16:00:00,2023-10-12 16:25:00,CST,122,-
LOUIE C (TOW),1216714,D,1,2023-10-12 12:35:00,2023-10-12 15:35:00,2023-10-12 15:55:00,CST,180,-
RESPONDER,543900,D,3,2023-10-12 12:38:00,2023-10-12 15:20:00,2023-10-12 15:30:00,CST,0,-
RESPONDER,543900,D,3,2023-10-12 12:38:00,2023-10-12 15:05:00,2023-10-12 15:15:00,CST,147,-
GW DUNN,578286,U,0,2023-10-12 07:00:00,2023-10-12 14:55:00,2023-10-12 15:05:00,CST,475,-
MACK AMON,1279906,D,2,2023-10-12 00:30:00,2023-10-12 14:31:00,2023-10-12 14:55:00,CST,841,-
JOSSET   (TOW 56X23),1116940,D,0,2023-10-12 05:17:00,2023-10-12 06:15:00,2023-10-12 06:30:00,CST,58,-
RICHARD B(55X22),5681300,U,0,2023-09-23 07:20:00,2023-09-23 07:21:00,2023-09-23 07:30:00,CST,1,-
AL CENAC,1316302,D,4,2023-09-23 02:13:00,2023-09-23 06:35:00,2023-09-23 06:55:00,CST,0,-
AL CENAC,1316302,D,3,2023-09-23 02:13:00,2023-09-23 06:16:00,2023-09-23 06:30:00,CST,243,-
RANDY ECKSTEIN (TOW 153X45),0539889,U,4,2023-09-23 02:05:00,2023-09-23 04:35:00,2023-09-23 05:00:00,CST,0,-
RANDY ECKSTEIN (TOW 153X45),0539889,U,4,2023-09-23 02:05:00,2023-09-23 04:01:00,2023-09-23 04:30:00,CST,116,-
FRITZ BLESSEY (TOW 2006) 82X30,1181185,D,2,2023-09-23 02:14:00,2023-09-23 02:55:00,2023-09-23 03:25:00,CST,41,-
RICHARD B(TOW) 55X22,0568300,U,0,2023-09-23 02:44:00,2023-09-23 02:45:00,2023-09-23 02:55:00,CST,1,-
DRUE ARAMISE,1307051,D,5,2023-09-23 02:06:00,2023-09-23 02:20:00,2023-09-23 02:45:00,CST,14,-
STEVE ALLEY (TOW 56X22),0506179,D,3,2023-09-22 10:43:00,2023-09-23 02:00:00,2023-09-23 02:15:00,CST,0,-
STEVE ALLEY (TOW 56X22),0506179,D,2,2023-09-22 10:43:00,2023-09-23 01:40:00,2023-09-23 01:55:00,CST,897,-
LILLIANNE D,1301272,D,2,2023-09-22 15:58:00,2023-09-23 01:25:00,2023-09-23 01:35:00,CST,567,-
SOUTHERN BELLE  (TOW),0516701,D,3,2023-09-22 07:47:00,2023-09-23 01:05:00,2023-09-23 01:20:00,CST,0,-
SOUTHERN BELLE  (TOW),0516701,D,3,2023-09-22 07:47:00,2023-09-23 00:50:00,2023-09-23 01:00:00,CST,1023,-
KYLE SMITH,1308580,D,3,2023-09-22 09:43:00,2023-09-23 00:00:00,2023-09-23 00:45:00,CST,857,-
RYAN    (TOW 2002) 86X30,1130859,U,2,2023-09-22 18:58:00,2023-09-22 20:45:00,2023-09-22 21:25:00,CST,107,-
THERESA B (TOW),0561744,D,0,2023-09-22 20:37:00,2023-09-22 20:38:00,2023-09-22 20:45:00,CST,1,-
SARAH (TOW 1996),1046751,U,2,2023-09-22 12:50:00,2023-09-22 20:15:00,2023-09-22 20:35:00,CST,445,-
COTTLE (TOW 2019) 85X32,1291739,U,2,2023-09-22 09:12:00,2023-09-22 19:45:00,2023-09-22 20:10:00,CST,633,-
EL PASO (TOW),0538582,U,2,2023-09-22 07:19:00,2023-09-22 19:00:00,2023-09-22 19:40:00,CST,701,-
TAMPA (TOW 2012),1240073,D,1,2023-09-22 07:21:00,2023-09-22 18:45:00,2023-09-22 19:00:00,CST,684,-
INTRA RECOIL(TOW),0533346,D,2,2023-09-22 05:15:00,2023-09-22 18:20:00,2023-09-22 18:40:00,CST,785,-
PARKER JAMES (TOW 72' X 30'),1276020,U,5,2023-09-21 10:27:00,2023-09-22 18:05:00,2023-09-22 18:20:00,CST,0,-
PARKER JAMES (TOW 72' X 30'),1276020,U,4,2023-09-21 10:27:00,2023-09-22 17:46:00,2023-09-22 18:00:00,CST,1879,-
WOOD RIVER (TOW 2012),1233527,U,2,2023-09-22 02:11:00,2023-09-22 16:31:00,2023-09-22 17:05:00,CST,860,-
MISS AIMEE (TOW),0635024,D,1,2023-09-22 11:05:00,2023-09-22 11:06:00,2023-09-22 11:07:00,CST,1,-
TIM TAUZIN (TOW 52X20),1048911,U,0,2023-09-22 08:00:00,2023-09-22 08:01:00,2023-09-22 08:06:00,CST,1,-
MIKE MITCHELL,624349,D,6,2023-10-06 06:40:00,,,CST,87,10
ALPHA DOUCET,1237048,D,2,2023-10-06 06:03:00,,,CST,124,9
SEA HOG (TOW),621554,D,1,2023-10-06 05:54:00,,,CST,133,8
JOSSET   (TOW 56X23),1116940,D,2,2023-10-06 05:54:00,,,CST,133,7
OVIDE J  (TOW 1998) 76X28,1070283,U,2,2023-10-06 05:53:00,,,CST,134,6
WIDGEON (TOW 2008) 54X28,1225745,U,1,2023-10-06 05:53:00,,,CST,134,5
STEVE RICHOUX (TOW),568988,D,6,2023-10-06 04:14:00,,,CST,233,1
PHILIP (TOW 1995),1033117,U,2,2023-10-06 03:30:00,,,CST,277,3
GEORGE W BANTA (TOW),266928,U,6,2023-10-06 01:23:00,,,CST,404,2
SID MOLLER (TOW 2009),1216426,D,2,2023-10-05 12:46:00,,,CST,1161,STBY
CC CENAC,1244294,U,1,2023-10-06 01:30:00,2023-10-06 06:35:00,2023-10-06 06:45:00,CST,305,-
PORT MANSFIELD,1262416,U,2,2023-10-05 21:55:00,2023-10-06 06:15:00,2023-10-06 06:30:00,CST,500,-
THREE RIVERS (TOW 2013) 78X34,1250092,U,2,2023-10-05 16:41:00,2023-10-06 05:40:00,2023-10-06 06:10:00,CST,779,-
THERESA B (TOW),561744,D,0,2023-10-06 05:20:00,2023-10-06 05:30:00,2023-10-06 05:40:00,CST,10,-
EMILEE ALEXIS (TOW),518267,U,2,2023-10-05 16:28:00,2023-10-06 05:10:00,2023-10-06 05:30:00,CST,762,-
HUGH S MONSTED (TOW),1151737,U,1,2023-10-05 15:01:00,2023-10-06 04:50:00,2023-10-06 05:05:00,CST,829,-
THERESA B (TOW),561744,D,0,2023-10-06 04:45:00,2023-10-06 04:46:00,2023-10-06 04:50:00,CST,0,-
ISIDORE (TOW 1999),1087086,U,2,2023-10-05 14:09:00,2023-10-06 04:25:00,2023-10-06 04:40:00,CST,856,-
THERESA B (TOW),561744,D,0,2023-10-06 04:20:00,2023-10-06 04:21:00,2023-10-06 04:25:00,CST,0,-
PIERRE BILLIOT,1296760,U,2,2023-10-05 11:20:00,2023-10-06 04:00:00,2023-10-06 04:15:00,CST,1000,-
THERESA B (TOW),561744,D,0,2023-10-06 03:36:00,2023-10-06 03:37:00,2023-10-06 04:00:00,CST,1,-
CHRISTINE (TOW 2004),1165438,U,2,2023-10-05 07:33:00,2023-10-06 02:35:00,2023-10-06 03:35:00,CST,1142,-
RICHARD B(55X22),5681300,D,0,2023-10-06 02:22:00,2023-10-06 02:23:00,2023-10-06 02:35:00,CST,1,-
CAPT DOUG WRIGHT,1202864,D,2,2023-10-06 01:00:00,2023-10-06 02:15:00,2023-10-06 02:20:00,CST,75,-
CAROLE L BRENT,1195776,D,1,2023-10-06 00:15:00,2023-10-06 02:00:00,2023-10-06 02:10:00,CST,105,-
ROY MICHAEL (TOW 2015) 75X30,1263752,D,2,2023-10-05 20:56:00,2023-10-06 01:00:00,2023-10-06 01:55:00,CST,244,-
MAGNOLIA,530803,D,2,2023-10-05 14:58:00,2023-10-06 00:30:00,2023-10-06 00:55:00,CST,572,-
CAROL M OTT (TOW),1071633,D,2,2023-10-05 16:34:00,2023-10-05 23:40:00,2023-10-06 00:25:00,CST,426,-
PARKER JAMES (TOW 72' X 30'),1276020,D,3,2023-10-05 14:03:00,2023-10-05 23:10:00,2023-10-05 23:35:00,CST,547,-
ERNEST YANCEY,1236144,D,2,2023-10-05 13:55:00,2023-10-05 22:45:00,2023-10-05 23:05:00,CST,530,-
EDWARD JONES JR (TOW 2011),1236733,D,2,2023-10-05 10:32:00,2023-10-05 21:55:00,2023-10-05 22:40:00,CST,683,-
CAPT JAMES (TOW 2015) 78X34,1259533,D,2,2023-10-04 19:44:00,2023-10-05 21:05:00,2023-10-05 21:50:00,CST,1521,-
RICHARD B(55X22),5681300,U,0,2023-10-05 20:59:00,2023-10-05 21:00:00,2023-10-05 21:05:00,CST,1,-
RITA (TOW),544740,D,2,2023-10-04 19:00:00,2023-10-05 20:40:00,2023-10-05 20:45:00,CST,0,-
RITA (TOW),544740,D,2,2023-10-04 19:00:00,2023-10-05 20:15:00,2023-10-05 20:35:00,CST,1515,-
THERESA B (TOW),561744,U,0,2023-10-05 19:59:00,2023-10-05 20:10:00,2023-10-05 20:15:00,CST,11,-
BOBBY JONES (TOW),502672,D,3,2023-10-04 18:24:00,2023-10-05 19:30:00,2023-10-05 20:10:00,CST,1506,-
T H KELLY (TOW),693109,D,3,2023-10-04 19:01:00,2023-10-05 19:20:00,2023-10-05 19:25:00,CST,0,-
T H KELLY (TOW),693109,D,3,2023-10-04 19:01:00,2023-10-05 18:46:00,2023-10-05 19:15:00,CST,1425,-
SAN BLAS (TOW 2007),1195049,U,2,2023-10-05 06:06:00,2023-10-05 16:48:00,2023-10-05 17:35:00,CST,642,-
THERESA B (TOW),561744,D,0,2023-10-05 16:40:00,2023-10-05 16:44:00,2023-10-05 16:48:00,CST,4,-
SYDNEY ANN (TOW),1184206,U,2,2023-10-04 21:55:00,2023-10-05 16:29:00,2023-10-05 16:44:00,CST,1114,-
THERESA B (TOW),561744,D,0,2023-10-05 16:05:00,2023-10-05 16:22:00,2023-10-05 16:29:00,CST,17,-
RAY CHIEF TONEY (TOW 2015),1265939,U,2,2023-10-05 01:50:00,2023-10-05 15:10:00,2023-10-05 16:22:00,CST,800,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-05 14:52:00,2023-10-05 15:02:00,2023-10-05 15:10:00,CST,10,-
AL CENAC,1316302,U,3,2023-10-04 05:49:00,2023-10-05 14:25:00,2023-10-05 15:02:00,CST,1956,-
CHARLES E MARTIN (TOW),1107227,D,0,2023-10-05 11:32:00,2023-10-05 14:15:00,2023-10-05 14:25:00,CST,163,-
CSS SHENANDOAH (TOW 2019),1300154,U,2,2023-10-05 00:19:00,2023-10-05 14:05:00,2023-10-05 14:15:00,CST,826,-
JONES (TOW),1211510,D,2,2023-10-04 11:26:00,2023-10-05 09:00:00,2023-10-05 09:30:00,CST,1294,-
AMAZING GRACE (TOW 1958),277588,U,2,2023-10-04 20:48:00,2023-10-05 07:10:00,2023-10-05 07:20:00,CST,0,-
AMAZING GRACE (TOW 1958),277588,U,2,2023-10-04 20:48:00,2023-10-05 06:51:00,2023-10-05 07:05:00,CST,603,-
THERESA B (TOW),561744,D,0,2023-10-05 06:30:00,2023-10-05 06:36:00,2023-10-05 06:41:00,CST,6,-
PAT CENAC,1303152,U,2,2023-10-04 18:50:00,2023-10-05 06:20:00,2023-10-05 06:36:00,CST,690,-
THERESA B (TOW),561744,D,0,2023-10-05 05:39:00,2023-10-05 06:12:00,2023-10-05 06:20:00,CST,33,-
CAPT PIC NAQUIN (TOW 2011),1230958,U,2,2023-10-04 16:55:00,2023-10-05 05:35:00,2023-10-05 06:12:00,CST,760,-
RALPH RENFRO (TOW 2012) 84X32,1243956,U,2,2023-10-04 16:37:00,2023-10-05 04:55:00,2023-10-05 05:30:00,CST,738,-
THERESA B (TOW),561744,D,0,2023-10-05 04:35:00,2023-10-05 04:50:00,2023-10-05 04:55:00,CST,0,-
MACK AMON,1279906,U,2,2023-10-04 15:08:00,2023-10-05 04:15:00,2023-10-05 04:50:00,CST,787,-
MISS KIMBERLY,1333893,U,2,2023-10-04 10:52:00,2023-10-05 04:00:00,2023-10-05 04:10:00,CST,1028,-
THERESA B (TOW),561744,D,0,2023-10-05 03:40:00,2023-10-05 03:50:00,2023-10-05 04:00:00,CST,0,-
MISS CARTER W,1334369,U,2,2023-10-04 09:00:00,2023-10-05 03:30:00,2023-10-05 03:50:00,CST,1110,-
RICHARD B(55X22),5681300,D,0,2023-10-05 03:20:00,2023-10-05 03:21:00,2023-10-05 03:30:00,CST,1,-
POINT A LA HACHE,1265682,U,2,2023-10-04 05:56:00,2023-10-05 02:15:00,2023-10-05 03:15:00,CST,1219,-
RICHARD B(55X22),5681300,D,0,2023-10-05 02:10:00,2023-10-05 02:11:00,2023-10-05 02:15:00,CST,0,-
HONDO (TOW95X35),1217767,U,3,2023-10-04 05:46:00,2023-10-05 01:45:00,2023-10-05 02:05:00,CST,0,-
HONDO (TOW95X35),1217767,U,1,2023-10-04 05:46:00,2023-10-05 01:15:00,2023-10-05 01:40:00,CST,1169,-
HOUSTON FORET (TOW 1981) 57X24,633661,D,1,2023-10-04 18:10:00,2023-10-05 01:00:00,2023-10-05 01:15:00,CST,410,-
PINTAIL (TOW 2009) 57X28,1225748,D,1,2023-10-04 14:15:00,2023-10-05 00:20:00,2023-10-05 00:55:00,CST,605,-
SHERIDAN A,1251629,D,2,2023-10-04 14:05:00,2023-10-04 23:50:00,2023-10-05 00:15:00,CST,585,-
NOLAN RHODES (TOW 2014) 83X34,1251937,D,2,2023-10-04 11:46:00,2023-10-04 23:20:00,2023-10-04 23:45:00,CST,694,-
INTRA RECOIL(TOW),533346,D,3,2023-10-04 09:10:00,2023-10-04 22:00:00,2023-10-04 23:15:00,CST,770,-
RICHARD B(55X22),5681300,U,0,2023-10-04 21:52:00,2023-10-04 21:53:00,2023-10-04 22:00:00,CST,1,-
CSS SHENANDOAH (TOW 2019),1300154,D,3,2023-10-04 09:03:00,2023-10-04 21:20:00,2023-10-04 21:35:00,CST,737,-
LESLIE (TOW 73X31),1218576,D,3,2023-10-04 06:07:00,2023-10-04 21:10:00,2023-10-04 21:15:00,CST,0,-
LESLIE (TOW 73X31),1218576,D,3,2023-10-04 06:07:00,2023-10-04 20:55:00,2023-10-04 21:05:00,CST,888,-
LYDIA  (TOW 1994) 79X28,1028379,D,3,2023-10-04 06:03:00,2023-10-04 20:20:00,2023-10-04 20:50:00,CST,857,-
KYLE SMITH,1308580,D,3,2023-10-04 05:38:00,2023-10-04 17:05:00,2023-10-04 18:00:00,CST,687,-
DODSON THORNTON,266269,U,3,2023-10-04 05:44:00,2023-10-04 16:55:00,2023-10-04 17:05:00,CST,0,-
DODSON THORNTON,266269,U,3,2023-10-04 05:44:00,2023-10-04 16:06:00,2023-10-04 16:50:00,CST,622,-
MADISON STONE (TOW 1980),628317,U,0,2023-10-04 09:42:00,2023-10-04 15:55:00,2023-10-04 16:00:00,CST,373,-
THERESA B (TOW),561744,D,0,2023-10-04 15:48:00,2023-10-04 15:49:00,2023-10-04 15:55:00,CST,1,-
CHOCTAW (TOW),971260,U,2,2023-10-04 03:12:00,2023-10-04 06:16:00,2023-10-04 06:40:00,CST,184,-
RICHARD B(TOW) 55X22,568300,D,0,2023-10-04 06:11:00,2023-10-04 06:12:00,2023-10-04 06:16:00,CST,1,-
ANITA EVE SHARP  (TOW 1985),680357,U,3,2023-10-04 02:34:00,2023-10-04 05:25:00,2023-10-04 05:35:00,CST,0,-
ANITA EVE SHARP  (TOW 1985),680357,U,3,2023-10-04 02:34:00,2023-10-04 04:21:00,2023-10-04 05:20:00,CST,107,-
THERESA B (TOW),561744,D,0,2023-10-04 03:58:00,2023-10-04 03:59:00,2023-10-04 04:05:00,CST,1,-
CROSBY EXPLORER (TOW),633881,D,1,2023-10-04 02:32:00,2023-10-04 03:20:00,2023-10-04 03:50:00,CST,48,-
OVIDE J  (TOW 1998) 76X28,1070283,D,1,2023-10-04 02:15:00,2023-10-04 02:50:00,2023-10-04 03:15:00,CST,35,-
LAURENCE M GONSOULIN (TOW 2014,1252652,U,3,2023-10-04 02:08:00,2023-10-04 02:09:00,2023-10-04 02:50:00,CST,1,-
RICHARD B(55X22),5681300,D,0,2023-10-04 01:40:00,2023-10-04 01:41:00,2023-10-04 02:00:00,CST,1,-
KEVIN ALLEN ,1273624,U,2,2023-10-04 00:04:00,2023-10-04 00:25:00,2023-10-04 01:05:00,CST,21,-
RICHARD B(55X22),5681300,D,0,2023-10-04 00:07:00,2023-10-04 00:08:00,2023-10-04 00:25:00,CST,0,-
RICHARD  (TOW 2008),1212306,D,2,2023-10-03 20:50:00,2023-10-03 23:05:00,2023-10-03 23:30:00,CST,135,-
BAILEY B,1250234,D,1,2023-10-03 18:42:00,2023-10-03 22:45:00,2023-10-03 23:00:00,CST,243,-
CAPT. KIRK COLLETTI,1213534,U,2,2023-10-03 19:33:00,2023-10-03 20:50:00,2023-10-03 21:15:00,CST,77,-
THERESA B (TOW),561744,D,0,2023-10-03 20:35:00,2023-10-03 20:45:00,2023-10-03 20:50:00,CST,10,-
ASPEN (TOW 2016) 75X34,1270614,U,2,2023-10-03 17:18:00,2023-10-03 20:20:00,2023-10-03 20:45:00,CST,182,-
RICHARD B(55X22),5681300,D,0,2023-10-03 20:10:00,2023-10-03 20:15:00,2023-10-03 20:20:00,CST,5,-
PADDY (TOW 1996),1040254,U,2,2023-10-03 13:55:00,2023-10-03 19:55:00,2023-10-03 20:15:00,CST,360,-
RICHARD B(55X22),5681300,D,0,2023-10-03 19:45:00,2023-10-03 19:50:00,2023-10-03 19:55:00,CST,0,-
JOHN DEMPSEY,1251693,U,2,2023-10-03 12:28:00,2023-10-03 19:25:00,2023-10-03 19:50:00,CST,417,-
MIKE BECHTOLD ,586008,U,3,2023-10-03 12:24:00,2023-10-03 19:05:00,2023-10-03 19:20:00,CST,0,-
MIKE BECHTOLD ,586008,U,3,2023-10-03 12:24:00,2023-10-03 18:46:00,2023-10-03 19:00:00,CST,382,-
SETH D (TOW 1981) 61X26,634990,D,2,2023-10-03 09:35:00,2023-10-03 18:20:00,2023-10-03 18:35:00,CST,0,-
SETH D (TOW 1981) 61X26,634990,D,2,2023-10-03 09:35:00,2023-10-03 18:01:00,2023-10-03 18:15:00,CST,506,-
JOYCE MAXINE (TOW 2006) 70X28,1182602,D,2,2023-10-03 12:32:00,2023-10-03 17:20:00,2023-10-03 17:50:00,CST,288,-
CAPT DOUG WRIGHT,1202864,U,3,2023-10-03 09:26:00,2023-10-03 17:00:00,2023-10-03 17:15:00,CST,0,-
CAPT DOUG WRIGHT,1202864,U,2,2023-10-03 09:26:00,2023-10-03 16:21:00,2023-10-03 16:55:00,CST,415,-
