VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,SOL_DATE,END_OF_LOCKAGE,TIMEZONE,DELAY_MINS,SEQ_NO
AMERICAN RELIANCE (TOW 2016),1270208,D,2,2023-10-07 22:45:00,2023-10-08 23:15:00,2023-10-08 23:55:00,CST,1470,-
WILLIAM  (TOW 2009) 70X30,1222437,D,2,2023-10-07 17:36:00,2023-10-08 22:25:00,2023-10-08 23:00:00,CST,1729,-
DANIEL WISNER (85X30),1301802,D,2,2023-10-07 20:37:00,2023-10-08 21:25:00,2023-10-08 22:05:00,CST,1488,-
RODNEY HAGEBOLS,1325577,D,2,2023-10-07 13:01:00,2023-10-08 20:10:00,2023-10-08 20:55:00,CST,1869,-
INDEPENDENCE,586238,D,1,2023-10-08 13:59:00,2023-10-08 20:00:00,2023-10-08 20:50:00,CST,361,-
HUGH S MONSTED (TOW),1151737,D,2,2023-10-07 12:53:00,2023-10-08 19:10:00,2023-10-08 19:50:00,CST,1817,-
MISS BETH (TOW),641329,D,1,2023-10-08 12:46:00,2023-10-08 19:00:00,2023-10-08 19:45:00,CST,374,-
RANDOLPH C,1261475,U,3,2023-10-07 15:59:00,2023-10-08 17:52:00,2023-10-08 18:50:00,CST,1553,-
AL CENAC,1316302,D,3,2023-10-07 10:01:00,2023-10-08 16:25:00,2023-10-08 17:25:00,CST,1824,-
FRIO (TOW),651183,U,2,2023-10-07 12:25:00,2023-10-08 15:27:00,2023-10-08 16:12:00,CST,1622,-
MISS AIMEE (TOW),635024,U,1,2023-10-08 12:33:00,2023-10-08 15:17:00,2023-10-08 16:02:00,CST,164,-
RICHARD TOLAR (85X30),1225115,D,2,2023-10-07 08:10:00,2023-10-08 14:00:00,2023-10-08 14:58:00,CST,1790,-
CHARLES E MARTIN (TOW),1107227,D,1,2023-10-08 12:19:00,2023-10-08 13:50:00,2023-10-08 14:48:00,CST,91,-
NANCY SONIER (TOW 2014),1257032,U,2,2023-10-07 11:48:00,2023-10-08 13:03:00,2023-10-08 13:45:00,CST,1515,-
DODSON THORNTON,266269,D,6,2023-10-07 08:10:00,2023-10-08 11:38:00,2023-10-08 12:36:00,CST,1648,-
WILSEY DUPRE (TOW 2010),1224664,U,2,2023-10-07 11:19:00,2023-10-08 10:16:00,2023-10-08 11:29:00,CST,1377,-
KENNY BILLIOT (TOW 2013),1244012,U,1,2023-10-08 09:44:00,2023-10-08 10:06:00,2023-10-08 11:19:00,CST,22,-
STEVE ALLEY,1322117,D,5,2023-10-07 06:16:00,2023-10-08 08:50:00,2023-10-08 10:04:00,CST,1594,-
ST CHARLES (TOW)76X35,1230767,U,6,2023-10-07 10:04:00,2023-10-08 07:35:00,2023-10-08 08:30:00,CST,1291,-
GW DUNN,578286,D,3,2023-10-06 23:54:00,2023-10-08 06:30:00,2023-10-08 07:22:00,CST,1836,-
PAT CENAC (TOW),575103,D,5,2023-10-06 22:20:00,2023-10-08 05:25:00,2023-10-08 06:05:00,CST,1865,-
KENNY BILLIOT (TOW 2013),1244012,D,2,2023-10-07 22:47:00,2023-10-08 05:15:00,2023-10-08 06:00:00,CST,388,-
CINCINNATI (TOW),1126162,U,2,2023-10-07 09:08:00,2023-10-08 04:10:00,2023-10-08 05:00:00,CST,1142,-
FATHER PAT (TOW 2011) 76X35,1237423,U,4,2023-10-07 07:25:00,2023-10-08 03:20:00,2023-10-08 03:55:00,CST,1195,-
PHILIP (TOW 1995),1033117,U,2,2023-10-07 00:22:00,2023-10-08 02:30:00,2023-10-08 03:05:00,CST,1568,-
GEORGE W BANTA (TOW),266928,U,6,2023-10-06 21:44:00,2023-10-08 01:25:00,2023-10-08 02:10:00,CST,1661,-
PORT MANSFIELD,1262416,U,2,2023-10-06 12:52:00,2023-10-08 00:25:00,2023-10-08 01:15:00,CST,2133,-
EL PASO (TOW),538582,U,1,2023-10-07 20:59:00,2023-10-08 00:15:00,2023-10-08 01:10:00,CST,196,-
SACRED HEART (TOW 73X28),1203067,D,6,2023-10-06 21:44:00,2023-10-07 23:10:00,2023-10-07 23:55:00,CST,1526,-
BLESSED TRINITY (TOW),1216547,D,6,2023-10-06 16:44:00,2023-10-07 22:20:00,2023-10-07 22:55:00,CST,1776,-
KATIE GONSOULIN (TOW),1191866,D,2,2023-10-06 15:34:00,2023-10-07 21:15:00,2023-10-07 21:55:00,CST,1781,-
BELL,1186064,D,2,2023-10-06 08:15:00,2023-10-07 20:20:00,2023-10-07 21:00:00,CST,2165,-
FREEDOM (TOW),287518,D,6,2023-10-06 02:41:00,2023-10-07 19:10:00,2023-10-07 20:00:00,CST,2429,-
CREOLE ANN (TOW),519093,D,1,2023-10-07 17:50:00,2023-10-07 19:00:00,2023-10-07 19:50:00,CST,70,-
THREE RIVERS (TOW 2013) 78X34,1250092,U,2,2023-10-06 11:28:00,2023-10-07 17:45:00,2023-10-07 18:45:00,CST,1817,-
PABST,573052,U,1,2023-10-07 12:50:00,2023-10-07 17:37:00,2023-10-07 18:35:00,CST,287,-
RYAN    (TOW 2002) 86X30,1130859,D,2,2023-10-06 00:50:00,2023-10-07 16:13:00,2023-10-07 17:15:00,CST,2363,-
ISIDORE (TOW 1999),1087086,U,2,2023-10-06 10:39:00,2023-10-07 14:56:00,2023-10-07 16:00:00,CST,1697,-
SAFETY EXPLORER (TOW),1211314,U,1,2023-10-06 21:37:00,2023-10-07 14:30:00,2023-10-07 15:50:00,CST,1013,-
INNOVATOR (TOW 2003),1141274,D,3,2023-10-06 00:21:00,2023-10-07 13:29:00,2023-10-07 14:25:00,CST,2228,-
PIERRE BILLIOT,1296760,U,2,2023-10-06 09:36:00,2023-10-07 12:30:00,2023-10-07 13:16:00,CST,1614,-
JOEL SMITH (TOW),984928,U,1,2023-10-06 20:21:00,2023-10-07 12:18:00,2023-10-07 13:07:00,CST,957,-
PORT MANSFIELD,1262416,D,2,2023-10-19 07:03:00,,,CST,19,24
CAROLE L BRENT,1195776,D,0,2023-10-19 05:52:00,,,CST,90,2LB
KEVIN ALLEN ,1273624,D,2,2023-10-19 05:49:00,,,CST,93,23
CITATION (TOW),1217083,D,6,2023-10-19 04:20:00,,,CST,182,22
LAURA ELIZABETH (TOW),501262,U,2,2023-10-19 03:21:00,,,CST,241,21
AUSTIN,1226787,U,2,2023-10-19 03:17:00,,,CST,245,23
MICHELLE GOLDING,1258033,U,2,2023-10-19 02:43:00,,,CST,279,22
BOO SONIER (TOW 2012),1238039,U,2,2023-10-19 00:59:00,,,CST,383,20
DEFENDER,1319784,U,2,2023-10-18 23:00:00,,,CST,502,19
KENNY BILLIOT (TOW 2013),1244012,D,2,2023-10-18 22:58:00,,,CST,504,1A
ASHLEY (TOW),508924,U,2,2023-10-18 22:03:00,,,CST,559,3A
BLESSED TRINITY (TOW),1216547,U,5,2023-10-18 21:33:00,,,CST,589,18
GRAYSON,1256561,D,2,2023-10-18 20:26:00,,,CST,656,21
CJ STUDDERT,1273720,U,2,2023-10-18 19:01:00,,,CST,741,17
LIV (TOW 2015) 72X30,1261486,D,5,2023-10-18 18:41:00,,,CST,761,20
ENDURANCE (TOW 2011)81X30,1232349,D,2,2023-10-18 18:23:00,,,CST,779,19
RED RIVER (TOW 2013) 78X34,1247072,D,2,2023-10-18 09:42:00,,,CST,1300,18
PONTCHARTRAIN,1259051,D,2,2023-10-18 08:34:00,,,CST,1368,17
KARNES (TOW 2013) 78X34,1250883,U,2,2023-10-18 07:23:00,,,CST,1439,16
LADY OF PERPETUAL HELP(TOW) ,1207724,D,6,2023-10-18 04:40:00,,,CST,1602,16
LADY OF PROMPT SUCCOR (TOW),1155422,U,6,2023-10-18 04:18:00,,,CST,1624,15
COCHRAN,1196742,D,2,2023-10-18 04:11:00,,,CST,1631,15
ROBERT J SHEA (TOW 2014) 84X32,1257000,D,2,2023-10-18 02:48:00,,,CST,1714,14
RITA (TOW),544740,D,6,2023-10-18 00:41:00,,,CST,1841,13
JOSSET   (TOW 56X23),1116940,D,2,2023-10-18 00:01:00,,,CST,1881,3C
LEISA GAIL STRAFUSS (TOW 2013),1243633,U,2,2023-10-18 00:00:00,,,CST,1882,14
BUD GOLDING,1234928,U,2,2023-10-17 22:29:00,,,CST,1973,13
CAPT DOUG WRIGHT,1202864,D,8,2023-10-17 21:35:00,,,CST,2027,12
SACRED HEART (TOW 73X28),1203067,U,6,2023-10-17 20:31:00,,,CST,2091,12
GOVERNOR MIKE HUCKABEE 80X30,1236450,U,2,2023-10-17 19:59:00,,,CST,2123,11
RESPONDER,543900,U,6,2023-10-17 19:43:00,,,CST,2139,10
DAHLI BROOKE,1248795,U,3,2023-10-17 17:41:00,,,CST,2261,9
GEISMAR (TOW),555297,D,6,2023-10-17 13:07:00,,,CST,2535,11
NICHOLAS (TOW 2014) 65X28,1251897,U,6,2023-10-17 12:46:00,,,CST,2556,8
ROBERT INGLE (TOW),282986,D,2,2023-10-17 09:17:00,,,CST,2765,10
SHANNON MARY (TOW) 80X32,1255674,D,3,2023-10-17 09:04:00,,,CST,2778,9
BERDON LAWRENCE,1306286,D,2,2023-10-17 04:25:00,,,CST,3057,8
REPOSE,1041355,D,6,2023-10-17 04:15:00,,,CST,3067,7
ENTERPRISE (TOW),550135,D,2,2023-10-17 03:28:00,,,CST,3114,6
LUCAS PAUL DEVALL (TOW 2017),1277619,D,2,2023-10-17 03:02:00,,,CST,3140,5
SETH D (TOW 1981) 61X26,634990,D,4,2023-10-17 02:08:00,,,CST,3194,3A
DANNY OCKMAN,644041,D,6,2023-10-17 01:45:00,,,CST,3217,4
JUDY S FRIED (TOW),1165345,D,2,2023-10-17 00:00:00,,,CST,3322,3B
FREEDOM (TOW),287518,U,6,2023-10-16 22:45:00,,,CST,3397,7
SAN BERNARD(TOW 2011)78X34,1235077,U,2,2023-10-16 22:02:00,,,CST,3440,6
JOHN BOOZMAN (TOW 2011)81X30,1233875,U,2,2023-10-16 20:19:00,,,CST,3543,5
JANIS ELIZABETH (TOW) 72X32,1292294,U,2,2023-10-16 18:50:00,,,CST,3632,4
AMERICAN WAY (TOW 2013),1251070,D,2,2023-10-16 15:28:00,,,CST,3834,2
MISS CATHERINE ,1301428,D,2,2023-10-16 08:42:00,,,CST,4240,1B
SANDPIPER (TOW 2011) 34X78,1237330,U,2,2023-10-16 08:24:00,,,CST,4258,3B
TUCKER M HAMILTON,1316602,U,3,2023-10-16 07:28:00,,,CST,4314,2
UNCLE NU (TOW),624234,U,4,2023-10-16 04:51:00,,,CST,4471,1
AMERICAN RELIANCE (TOW 2016),1270208,U,2,2023-10-16 02:52:00,,,CST,4590,0
BRANDON KYLE (TOW) 75 X 30,1273532,U,2,2023-10-16 05:44:00,2023-10-19 04:15:00,2023-10-19 05:40:00,CST,4231,-
SCOTT A SETTOON SR,629130,U,1,2023-10-18 17:22:00,2023-10-19 03:05:00,2023-10-19 03:50:00,CST,583,-
ACE G ,629629,U,1,2023-10-18 18:50:00,2023-10-19 02:30:00,2023-10-19 03:45:00,CST,460,-
CHAMPION ( TOW 2013) 85X35,1247079,U,3,2023-10-16 02:10:00,2023-10-19 01:00:00,2023-10-19 02:10:00,CST,4250,-
DODSON THORNTON,266269,D,6,2023-10-16 04:25:00,2023-10-18 23:35:00,2023-10-19 00:25:00,CST,4030,-
MANNIE (TOW 2009),1217770,D,2,2023-10-15 16:00:00,2023-10-18 21:10:00,2023-10-18 22:40:00,CST,4630,-
CAJUN HUSTLER (TOW),527969,D,1,2023-10-18 19:41:00,2023-10-18 20:55:00,2023-10-18 22:30:00,CST,74,-
JACKSON MCKINNEY (TOW 1981) ,630902,U,0,2023-10-18 19:06:00,2023-10-18 20:25:00,2023-10-18 20:50:00,CST,79,-
MISS GABRIELLA,1265914,D,2,2023-10-15 15:10:00,2023-10-18 19:25:00,2023-10-18 20:15:00,CST,4575,-
RENEE T WHATLEY (TOW),1194317,D,1,2023-10-18 16:31:00,2023-10-18 19:10:00,2023-10-18 20:05:00,CST,159,-
ASHLEY (TOW),508924,D,1,2023-10-18 16:55:00,2023-10-18 17:44:00,2023-10-18 18:40:00,CST,49,-
JACKSON MCKINNEY (TOW 1981) ,630902,D,1,2023-10-18 16:52:00,2023-10-18 17:37:00,2023-10-18 18:35:00,CST,45,-
SWEENEY,1252151,D,2,2023-10-15 14:26:00,2023-10-18 17:28:00,2023-10-18 18:30:00,CST,4502,-
MISTER MAC (TOW 2015),1259042,U,2,2023-10-15 00:23:00,2023-10-18 16:39:00,2023-10-18 17:15:00,CST,5296,-
SCF CONTAINER EXPRESS ,1250819,U,6,2023-10-14 16:05:00,2023-10-18 15:20:00,2023-10-18 16:15:00,CST,5715,-
SCOTT CAMP (TOW 2010) 86X32,1224777,U,2,2023-10-15 18:39:00,2023-10-18 13:51:00,2023-10-18 14:45:00,CST,4032,-
NICEVILLE (TOW 76X35 2009),1221092,U,2,2023-10-15 07:37:00,2023-10-18 12:33:00,2023-10-18 13:26:00,CST,4616,-
BLANCO ( TOW 2011 ) 84X32,1235527,D,2,2023-10-15 10:28:00,2023-10-18 11:13:00,2023-10-18 12:03:00,CST,4365,-
TIM SCOTT,1253090,D,2,2023-10-15 10:27:00,2023-10-18 09:44:00,2023-10-18 10:40:00,CST,4277,-
MIKE MITCHELL,624349,D,6,2023-10-15 09:59:00,2023-10-18 08:25:00,2023-10-18 09:10:00,CST,4226,-
HIGH ISLAND (TOW 78X34)2012,1242165,D,2,2023-10-15 08:45:00,2023-10-18 07:18:00,2023-10-18 08:01:00,CST,4233,-
POINT A LA HACHE,1265682,D,2,2023-10-15 04:08:00,2023-10-18 05:45:00,2023-10-18 06:25:00,CST,4417,-
CSS SHENANDOAH (TOW 2019),1300154,U,3,2023-10-15 07:37:00,2023-10-18 05:00:00,2023-10-18 05:35:00,CST,4163,-
WILLIAM  (TOW 2009) 70X30,1222437,U,2,2023-10-15 06:55:00,2023-10-18 04:10:00,2023-10-18 04:40:00,CST,4155,-
GEORGE ALLEN ,1236451,U,2,2023-10-15 04:51:00,2023-10-18 03:10:00,2023-10-18 03:55:00,CST,4219,-
CAJUN HUSTLER (TOW),527969,U,1,2023-10-17 23:16:00,2023-10-18 02:20:00,2023-10-18 02:55:00,CST,184,-
SAN MARCOS (TOW 1012),1242397,U,2,2023-10-15 04:35:00,2023-10-18 02:10:00,2023-10-18 02:50:00,CST,4175,-
KITTY (TOW 2000),1095430,U,2,2023-10-15 00:15:00,2023-10-18 01:00:00,2023-10-18 01:55:00,CST,4365,-
ASHLEY (TOW),508924,U,1,2023-10-17 23:12:00,2023-10-18 00:40:00,2023-10-18 01:45:00,CST,88,-
MS FRANCES (TOW 56X24),637713,U,1,2023-10-17 19:47:00,2023-10-18 00:30:00,2023-10-18 01:40:00,CST,283,-
COCODRIE,1259043,D,2,2023-10-14 22:26:00,2023-10-17 23:45:00,2023-10-18 00:20:00,CST,4399,-
PHILIP (TOW 1995),1033117,D,2,2023-10-14 20:19:00,2023-10-17 22:40:00,2023-10-17 23:15:00,CST,4461,-
COUNT FLEET,1294853,D,6,2023-10-14 17:27:00,2023-10-17 21:40:00,2023-10-17 22:20:00,CST,4573,-
FATHER PAT (TOW 2011) 76X35,1237423,D,3,2023-10-14 19:26:00,2023-10-17 20:40:00,2023-10-17 21:20:00,CST,4394,-
BETH WILSON,1121373,U,2,2023-10-14 23:28:00,2023-10-17 19:40:00,2023-10-17 20:25:00,CST,4092,-
ASHLEY (TOW),508924,D,2,2023-10-17 16:43:00,2023-10-17 17:35:00,2023-10-17 19:10:00,CST,52,-
REBOUND,286204,D,6,2023-10-14 16:00:00,2023-10-17 17:35:00,2023-10-17 19:00:00,CST,4415,-
ST ROSE,1251866,U,2,2023-10-14 20:54:00,2023-10-17 16:25:00,2023-10-17 17:30:00,CST,4051,-
BEA SONIER (TOW 2011),1230451,D,2,2023-10-14 14:09:00,2023-10-17 15:15:00,2023-10-17 16:15:00,CST,4386,-
JOSSET   (TOW 56X23),1116940,U,6,2023-10-14 20:11:00,2023-10-17 13:50:00,2023-10-17 15:10:00,CST,3939,-
AMERICAN PR0GRESS,1265757,D,1,2023-10-17 06:33:00,2023-10-17 12:20:00,2023-10-17 13:35:00,CST,347,-
CLARK TODD (TOW 2014) 81X30,1255497,D,2,2023-10-14 08:16:00,2023-10-17 12:20:00,2023-10-17 13:40:00,CST,4564,-
ANITA EVE SHARP  (TOW 1985),680357,U,6,2023-10-14 19:14:00,2023-10-17 10:50:00,2023-10-17 12:15:00,CST,3816,-
KENNY BILLIOT (TOW 2013),1244012,U,1,2023-10-17 09:25:00,2023-10-17 10:45:00,2023-10-17 12:10:00,CST,80,-
RISEN SAVIOUR (TOW),1191228,D,4,2023-10-16 19:35:00,2023-10-17 09:30:00,2023-10-17 10:40:00,CST,835,-
STEVE ALLEY (TOW 56X22),506179,D,4,2023-10-14 09:09:00,2023-10-17 09:00:00,2023-10-17 10:40:00,CST,4311,-
KAREN ANN,1250289,U,2,2023-10-14 17:20:00,2023-10-17 08:00:00,2023-10-17 08:55:00,CST,3760,-
CAJUN HUSTLER (TOW),527969,D,1,2023-10-16 21:59:00,2023-10-17 06:50:00,2023-10-17 07:50:00,CST,531,-
KENNY BILLIOT (TOW 2013),1244012,D,1,2023-10-16 18:44:00,2023-10-17 06:45:00,2023-10-17 07:50:00,CST,721,-
CALIFORNIA CHROME (TOW 2019),1292966,D,6,2023-10-14 04:54:00,2023-10-17 06:30:00,2023-10-17 07:50:00,CST,4416,-
GREGORY P FRAZIER (TOW),552463,U,6,2023-10-14 14:13:00,2023-10-17 05:30:00,2023-10-17 06:10:00,CST,3797,-
AMAZING GRACE (TOW 1958),277588,U,4,2023-10-14 14:14:00,2023-10-17 04:35:00,2023-10-17 05:10:00,CST,3741,-
RITA (TOW),544740,U,5,2023-10-14 08:52:00,2023-10-17 03:40:00,2023-10-17 04:15:00,CST,4008,-
SAVIOUR (TOW),1192584,U,6,2023-10-14 08:20:00,2023-10-17 02:50:00,2023-10-17 03:20:00,CST,3990,-
FORKED ISLAND,1259044,U,2,2023-10-14 05:06:00,2023-10-17 02:00:00,2023-10-17 02:35:00,CST,4134,-
BORN AGAIN (TOW),562776,D,0,2023-10-16 23:28:00,2023-10-17 01:20:00,2023-10-17 01:50:00,CST,112,-
GEISMAR (TOW),555297,U,1,2023-10-16 23:11:00,2023-10-17 00:40:00,2023-10-17 01:15:00,CST,89,-
T H KELLY (TOW),693109,U,6,2023-10-14 03:28:00,2023-10-17 00:30:00,2023-10-17 01:10:00,CST,4142,-
MISS RACHEL (TOW),632292,U,1,2023-10-16 22:15:00,2023-10-16 23:15:00,2023-10-16 23:55:00,CST,60,-
TERRY H,1252433,U,2,2023-10-14 03:27:00,2023-10-16 23:05:00,2023-10-16 23:50:00,CST,4058,-
LYDIA  (TOW 1994) 79X28,1028379,U,3,2023-10-13 11:31:00,2023-10-16 22:15:00,2023-10-16 22:50:00,CST,4964,-
MISS RACHEL (TOW),632292,D,0,2023-10-16 20:24:00,2023-10-16 21:35:00,2023-10-16 22:05:00,CST,71,-
REPOSE,1041355,U,6,2023-10-14 03:16:00,2023-10-16 20:50:00,2023-10-16 21:30:00,CST,3934,-
STEVE ALLEY,1322117,U,6,2023-10-14 02:38:00,2023-10-16 19:35:00,2023-10-16 20:25:00,CST,3897,-
CHARLES BOSTON ,1276022,D,2,2023-10-13 23:37:00,2023-10-16 18:30:00,2023-10-16 19:15:00,CST,4013,-
GEISMAR (TOW),555297,D,1,2023-10-16 16:28:00,2023-10-16 18:20:00,2023-10-16 19:10:00,CST,112,-
BOLD VENTURE,1301090,D,1,2023-10-16 15:54:00,2023-10-16 17:08:00,2023-10-16 18:03:00,CST,74,-
SANDRA LEE,1259133,D,2,2023-10-13 23:15:00,2023-10-16 16:59:00,2023-10-16 17:57:00,CST,3944,-
CAPT SHAWN D.MARTINEZ(TOW),1238920,D,2,2023-10-13 22:05:00,2023-10-16 15:20:00,2023-10-16 16:40:00,CST,3915,-
CAPT TIMMY,628797,U,1,2023-10-13 22:29:00,2023-10-16 14:12:00,2023-10-16 15:11:00,CST,3823,-
GOOD SHEPHERD ( TOW ),1209074,U,2,2023-10-13 08:52:00,2023-10-16 12:47:00,2023-10-16 13:37:00,CST,4555,-
BOLD VENTURE,1301090,U,6,2023-10-13 08:33:00,2023-10-16 10:47:00,2023-10-16 12:24:00,CST,4454,-
CSS SHENANDOAH (TOW 2019),1300154,U,3,2023-09-22 04:54:00,,,CST,134,4
LILLIANNE D,1301272,D,2,2023-09-22 04:45:00,,,CST,143,1
EUGENIE J HUGER (TOW 2012),1242009,U,6,2023-09-22 04:44:00,,,CST,144,3
TIM SCOTT,1253090,U,2,2023-09-22 03:00:00,,,CST,248,2
MON TA (TOW 70X24) 2012,1237633,U,6,2023-09-22 02:16:00,,,CST,292,1
STEVE ALLEY,1322117,D,4,2023-09-22 00:24:00,2023-09-22 05:05:00,2023-09-22 06:07:00,CST,281,-
DRUE ARAMISE,1307051,U,3,2023-09-22 01:22:00,2023-09-22 04:05:00,2023-09-22 04:55:00,CST,163,-
KYLE SMITH,1308580,D,3,2023-09-22 00:11:00,2023-09-22 02:50:00,2023-09-22 03:45:00,CST,159,-
NICHOLAS (TOW 2014) 65X28,1251897,U,4,2023-09-21 21:40:00,2023-09-22 01:50:00,2023-09-22 02:30:00,CST,250,-
GEISMAR (TOW),0555297,U,1,2023-09-22 01:20:00,2023-09-22 01:40:00,2023-09-22 02:20:00,CST,20,-
TAMPA (TOW 2012),1240073,D,1,2023-09-21 21:02:00,2023-09-22 00:25:00,2023-09-22 01:20:00,CST,203,-
INTRA RECOIL(TOW),0533346,D,2,2023-09-21 23:08:00,2023-09-22 00:10:00,2023-09-22 01:10:00,CST,62,-
REPOSE,1041355,U,6,2023-09-21 14:44:00,2023-09-21 22:40:00,2023-09-21 23:40:00,CST,476,-
SOUTHERN BELLE  (TOW),0516701,D,6,2023-09-21 20:45:00,2023-09-21 21:10:00,2023-09-21 22:05:00,CST,25,-
GEISMAR (TOW),0555297,D,1,2023-09-21 20:20:00,2023-09-21 20:45:00,2023-09-21 22:00:00,CST,25,-
AL CENAC,1316302,U,3,2023-09-21 11:44:00,2023-09-21 19:30:00,2023-09-21 20:25:00,CST,466,-
KYLE SMITH,1308580,U,3,2023-09-21 09:24:00,2023-09-21 17:38:00,2023-09-21 18:55:00,CST,494,-
BRONCO,1327838,U,2,2023-09-21 05:30:00,2023-09-21 16:36:00,2023-09-21 17:20:00,CST,666,-
CANVASBACK,1237722,U,2,2023-09-21 04:14:00,2023-09-21 15:05:00,2023-09-21 16:01:00,CST,651,-
COE LAFOURCHE (FED GOV),LAFOURC,D,0,2023-09-21 13:33:00,2023-09-21 14:34:00,2023-09-21 14:58:00,CST,61,-
SOUTHERN BELLE  (TOW),0516701,U,6,2023-09-21 04:08:00,2023-09-21 13:45:00,2023-09-21 14:32:00,CST,577,-
ADDISON FAITH,1308502,U,2,2023-09-21 04:01:00,2023-09-21 12:42:00,2023-09-21 13:28:00,CST,521,-
JOSSET   (TOW 56X23),1116940,D,3,2023-09-21 04:59:00,2023-09-21 11:15:00,2023-09-21 12:15:00,CST,376,-
EMILY WEBBER,1276027,U,2,2023-09-21 03:58:00,2023-09-21 09:39:00,2023-09-21 11:00:00,CST,341,-
MARIE  (TOW 2005),1171260,D,2,2023-09-21 04:11:00,2023-09-21 08:39:00,2023-09-21 09:28:00,CST,268,-
STEVE ALLEY,1322117,U,6,2023-09-21 03:44:00,2023-09-21 07:28:00,2023-09-21 08:28:00,CST,224,-
GEISMAR (TOW),0555297,U,1,2023-09-21 05:34:00,2023-09-21 07:10:00,2023-09-21 08:22:00,CST,96,-
COUNT FLEET,1294853,D,6,2023-09-20 21:20:00,2023-09-21 05:45:00,2023-09-21 06:40:00,CST,505,-
UNCLE NU (TOW),0624234,U,4,2023-09-21 02:34:00,2023-09-21 04:10:00,2023-09-21 05:25:00,CST,96,-
PHILIP (TOW 1995),1033117,D,2,2023-09-20 21:01:00,2023-09-21 02:30:00,2023-09-21 03:30:00,CST,329,-
ANITA EVE SHARP  (TOW 1985),0680357,D,5,2023-09-20 19:05:00,2023-09-21 00:25:00,2023-09-21 01:35:00,CST,320,-
GEISMAR (TOW),0555297,D,2,2023-09-20 23:04:00,2023-09-21 00:20:00,2023-09-21 01:20:00,CST,76,-
AMERICAN CENTURY (TOW 2015),1261315,D,2,2023-09-20 17:57:00,2023-09-20 22:45:00,2023-09-20 23:40:00,CST,288,-
REBOUND,0286204,D,6,2023-09-20 17:46:00,2023-09-20 21:10:00,2023-09-20 22:00:00,CST,204,-
CAJUN HUSTLER (TOW),0527969,U,1,2023-09-20 19:50:00,2023-09-20 20:00:00,2023-09-20 20:40:00,CST,10,-
NICEVILLE (TOW 76X35 2009),1221092,D,2,2023-09-20 11:50:00,2023-09-20 18:55:00,2023-09-20 19:50:00,CST,425,-
MS FRANCES (TOW 56X24),0637713,D,1,2023-09-20 17:30:00,2023-09-20 18:35:00,2023-09-20 19:45:00,CST,65,-
RANDY ECKSTEIN (TOW),1164181,D,6,2023-09-20 13:37:00,2023-09-20 17:25:00,2023-09-20 18:16:00,CST,228,-
GOOD SHEPHERD ( TOW ),1209074,D,2,2023-09-20 12:56:00,2023-09-20 15:47:00,2023-09-20 16:48:00,CST,171,-
ROBERT ANTHONY ( TOW 2014),1256311,D,2,2023-09-20 12:21:00,2023-09-20 13:47:00,2023-09-20 15:11:00,CST,86,-
ERIC BUNCE (TOW 2011),1230374,D,1,2023-09-20 12:55:00,2023-09-20 13:35:00,2023-09-20 15:05:00,CST,40,-
JOHN OLIVER (TOW) 1965 58X20,0297877,U,0,2023-09-20 12:25:00,2023-09-20 12:51:00,2023-09-20 13:17:00,CST,26,-
AMERICAN STRONG (TOW 2016),1272102,D,2,2023-09-20 11:29:00,2023-09-20 11:52:00,2023-09-20 12:45:00,CST,23,-
JOHN OLIVER (TOW) 1965 58X20,0297877,D,1,2023-09-20 09:54:00,2023-09-20 10:23:00,2023-09-20 11:07:00,CST,29,-
RESPONDER,0543900,D,6,2023-09-20 09:05:00,2023-09-20 10:00:00,2023-09-20 11:06:00,CST,55,-
LAURA M,1315595,D,2,2023-09-20 07:10:00,2023-09-20 08:19:00,2023-09-20 09:15:00,CST,69,-
RESPONDER,0543900,U,6,2023-09-20 03:46:00,2023-09-20 04:20:00,2023-09-20 05:15:00,CST,34,-
BELL,1186064,U,2,2023-09-20 01:16:00,2023-09-20 01:40:00,2023-09-20 02:45:00,CST,24,-
INTRA RECOIL(TOW),0533346,U,2,2023-09-19 23:18:00,2023-09-19 23:50:00,2023-09-20 00:30:00,CST,32,-
SCF MARINE HWY,1250741,U,6,2023-09-19 21:42:00,2023-09-19 22:05:00,2023-09-19 22:55:00,CST,23,-
CAJUN HUSTLER (TOW),0527969,U,1,2023-09-19 20:20:00,2023-09-19 20:40:00,2023-09-19 21:20:00,CST,20,-
CAJUN HUSTLER (TOW),0527969,D,1,2023-09-19 18:11:00,2023-09-19 18:30:00,2023-09-19 19:10:00,CST,0,-
BORN AGAIN (TOW),0562776,U,6,2023-09-19 16:12:00,2023-09-19 16:30:00,2023-09-19 17:14:00,CST,18,-
SAFETY PRIDE(70X24),1195365,U,0,2023-09-19 14:19:00,2023-09-19 14:22:00,2023-09-19 14:57:00,CST,3,-
RANDOLPH C,1261475,D,6,2023-09-19 11:25:00,2023-09-19 13:17:00,2023-09-19 14:17:00,CST,112,-
SAFETY PRIDE(70X24),1195365,D,1,2023-09-19 11:00:00,2023-09-19 13:09:00,2023-09-19 14:07:00,CST,129,-
ANITA EVE SHARP  (TOW 1985),0680357,U,6,2023-09-19 07:58:00,2023-09-19 12:03:00,2023-09-19 13:07:00,CST,245,-
