VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,SOL_DATE,END_OF_LOCKAGE,TIMEZONE,DELAY_MINS,SEQ_NO
CAPT ROBERT J BANTA (TOW),1263089,U,2,2023-09-20 20:31:00,2023-09-21 03:00:00,2023-09-21 03:27:00,CST,389,-
WOOD RIVER (TOW 2012),1233527,U,2,2023-09-20 20:26:00,2023-09-21 02:10:00,2023-09-21 02:31:00,CST,344,-
MISS GABRIELLA,1265914,D,0,2023-09-21 01:01:00,2023-09-21 01:40:00,2023-09-21 01:55:00,CST,39,-
JANE (TOW),1065316,U,0,2023-09-21 00:33:00,2023-09-21 01:11:00,2023-09-21 01:35:00,CST,38,-
AMERICAN SPIRIT (TOW 2014) 75X,1252998,U,2,2023-09-20 19:20:00,2023-09-21 01:00:00,2023-09-21 01:28:00,CST,340,-
CAPT NILES SHOEMAKER,1239879,U,2,2023-09-20 19:56:00,2023-09-21 00:15:00,2023-09-21 00:40:00,CST,259,-
MISS MICHELLE  (TOW),607802,D,1,2023-09-20 19:49:00,2023-09-20 23:25:00,2023-09-20 23:51:00,CST,216,-
GEORGE W BANTA (TOW),266928,D,2,2023-09-20 19:39:00,2023-09-20 23:02:00,2023-09-20 23:45:00,CST,203,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-09-20 19:31:00,2023-09-20 22:32:00,2023-09-20 22:54:00,CST,181,-
GOSPEL LIGHT (TOW),570130,U,6,2023-09-20 19:31:00,2023-09-20 21:45:00,2023-09-20 22:06:00,CST,134,-
COUSHATTA (TOW),1040099,U,2,2023-09-20 17:57:00,2023-09-20 21:18:00,2023-09-20 21:39:00,CST,201,-
ALICE GOLDING,1253566,D,2,2023-09-20 18:53:00,2023-09-20 20:29:00,2023-09-20 20:52:00,CST,96,-
CALIFORNIA CHROME (TOW 2019),1292966,D,6,2023-09-20 16:52:00,2023-09-20 20:00:00,2023-09-20 20:23:00,CST,188,-
LOUIE LEONE,1247315,U,2,2023-09-20 15:45:00,2023-09-20 19:17:00,2023-09-20 19:39:00,CST,212,-
ST PADRE PIO (TOW 74X28),1212045,U,6,2023-09-20 15:44:00,2023-09-20 18:45:00,2023-09-20 19:11:00,CST,181,-
MARGARET ANNE (TOW 2017) 81X32,1275151,U,3,2023-09-20 15:31:00,2023-09-20 18:16:00,2023-09-20 18:38:00,CST,165,-
M/V LILLIAN LOUISE,1267422,U,3,2023-09-20 15:07:00,2023-09-20 17:50:00,2023-09-20 18:10:00,CST,163,-
HENRY J SOUDELIER III ( TOW ),1195775,D,2,2023-09-20 14:42:00,2023-09-20 16:30:00,2023-09-20 16:55:00,CST,108,-
Paddy Ann,1201764,U,1,2023-09-20 15:23:00,2023-09-20 16:00:00,2023-09-20 16:25:00,CST,37,-
MARY BURKE LILES (TOW),1075425,U,2,2023-09-20 14:04:00,2023-09-20 15:50:00,2023-09-20 16:20:00,CST,106,-
MIKE MITCHELL,624349,U,6,2023-09-20 14:01:00,2023-09-20 15:20:00,2023-09-20 15:40:00,CST,79,-
CITATION (TOW),1217083,U,3,2023-09-20 13:58:00,2023-09-20 14:30:00,2023-09-20 14:50:00,CST,32,-
KARNES (TOW 2013) 78X34,1250883,D,2,2023-09-20 13:37:00,2023-09-20 13:50:00,2023-09-20 14:20:00,CST,13,-
CAROL M OTT (TOW),1071633,U,2,2023-09-20 11:43:00,2023-09-20 12:36:00,2023-09-20 13:15:00,CST,53,-
JERIS AUTHEMENT,1252182,U,2,2023-09-20 11:51:00,2023-09-20 12:05:00,2023-09-20 12:30:00,CST,14,-
PARKER JAMES (TOW 72' X 30'),1276020,U,6,2023-09-20 09:33:00,2023-09-20 10:30:00,2023-09-20 10:55:00,CST,57,-
MISS SYDNEY,1249673,D,0,2023-09-20 09:45:00,2023-09-20 09:50:00,2023-09-20 10:08:00,CST,5,-
CSS SHENANDOAH (TOW 2019),1300154,U,3,2023-09-20 08:46:00,2023-09-20 09:05:00,2023-09-20 09:33:00,CST,19,-
INNOVATOR (TOW 76X35),1244544,U,1,2023-09-20 08:14:00,2023-09-20 08:55:00,2023-09-20 09:27:00,CST,41,-
RODNEY HAGEBOLS,1325577,U,2,2023-09-20 07:55:00,2023-09-20 08:10:00,2023-09-20 08:35:00,CST,15,-
CHRISTINE (TOW 2004),1165438,U,2,2023-09-20 06:40:00,2023-09-20 07:25:00,2023-09-20 07:45:00,CST,45,-
CHERYL ANN (TOW 66X26),1134298,D,0,2023-09-20 06:53:00,2023-09-20 06:53:00,2023-09-20 07:15:00,CST,0,-
NATHAN THOMAS (TOW),641865,D,1,2023-09-20 06:22:00,2023-09-20 06:40:00,2023-09-20 07:10:00,CST,18,-
BLESSED TRINITY (TOW),1216547,D,6,2023-09-20 04:26:00,2023-09-20 05:15:00,2023-09-20 05:45:00,CST,49,-
TIM SCOTT,1253090,U,2,2023-09-20 02:26:00,2023-09-20 04:40:00,2023-09-20 05:10:00,CST,134,-
MARK L DUPLANTIS,1209682,D,4,2023-09-20 02:30:00,2023-09-20 03:56:00,2023-09-20 04:35:00,CST,86,-
JUDY S FRIED (TOW),1165345,D,2,2023-09-20 02:03:00,2023-09-20 03:45:00,2023-09-20 04:25:00,CST,102,-
MON TA (TOW 70X24) 2012,1237633,U,6,2023-09-20 00:32:00,2023-09-20 02:40:00,2023-09-20 03:10:00,CST,128,-
EUGENIE J HUGER (TOW 2012),1242009,U,6,2023-09-20 00:16:00,2023-09-20 02:00:00,2023-09-20 02:32:00,CST,104,-
PAT CENAC,1303152,D,3,2023-09-20 00:01:00,2023-09-20 01:10:00,2023-09-20 01:40:00,CST,69,-
JANICE TYSON (TOW 96X30 ),1181048,U,2,2023-09-19 23:25:00,2023-09-20 00:05:00,2023-09-20 00:40:00,CST,40,-
BEN STRAFUSS,1243634,U,2,2023-09-19 23:03:00,2023-09-19 23:23:00,2023-09-19 23:50:00,CST,20,-
ROGER WILLIAMSON,1263519,U,2,2023-09-19 21:52:00,2023-09-19 22:50:00,2023-09-19 23:17:00,CST,58,-
FRANK GOLEMI (TOW),1251200,D,3,2023-09-19 21:48:00,2023-09-19 22:14:00,2023-09-19 22:42:00,CST,26,-
CSS SHENANDOAH (TOW 2019),1300154,D,1,2023-09-19 21:29:00,2023-09-19 21:40:00,2023-09-19 22:08:00,CST,11,-
DRUE ARAMISE,1307051,U,3,2023-09-19 19:29:00,2023-09-19 20:20:00,2023-09-19 20:55:00,CST,51,-
CHEROKEE (TOW 2015) 85X35,1261334,D,2,2023-09-19 18:59:00,2023-09-19 19:20:00,2023-09-19 19:53:00,CST,21,-
SYDNEY ANN (TOW),1184206,U,2,2023-09-19 18:08:00,2023-09-19 18:40:00,2023-09-19 19:10:00,CST,32,-
GEORGE ROWE (TOW),912893,D,2,2023-09-19 16:52:00,2023-09-19 17:38:00,2023-09-19 18:04:00,CST,46,-
WILLIAM  (TOW 2009) 70X30,1222437,U,2,2023-09-19 16:26:00,2023-09-19 16:58:00,2023-09-19 17:15:00,CST,32,-
SCOTT R WILSON (TOW),1114162,D,2,2023-09-19 13:10:00,2023-09-19 15:18:00,2023-09-19 15:39:00,CST,128,-
AL CENAC,1316302,U,3,2023-09-19 11:21:00,2023-09-19 14:44:00,2023-09-19 15:06:00,CST,203,-
KATHERINE BERRY,1195204,D,3,2023-09-19 09:55:00,2023-09-19 13:56:00,2023-09-19 14:26:00,CST,241,-
SID MOLLER (TOW 2009),1216426,D,2,2023-09-19 09:53:00,2023-09-19 13:17:00,2023-09-19 13:41:00,CST,204,-
MISS BRITTANY G (FISH 1982),644929,U,0,2023-09-19 11:59:00,2023-09-19 12:35:00,2023-09-19 12:52:00,CST,36,-
KYLE SMITH,1308580,U,3,2023-09-19 10:16:00,2023-09-19 12:16:00,2023-09-19 12:45:00,CST,120,-
CAPT DOUG WRIGHT,1202864,D,5,2023-09-19 09:35:00,2023-09-19 11:41:00,2023-09-19 12:02:00,CST,126,-
CLAIR S SMITH,1239505,D,2,2023-09-19 09:15:00,2023-09-19 11:15:00,2023-09-19 11:39:00,CST,120,-
ANGELA RENEE (TOW 2015),1263636,D,2,2023-09-19 09:00:00,2023-09-19 10:40:00,2023-09-19 11:11:00,CST,100,-
CAPT. GREGORY PETER (TOW),1033115,U,1,2023-09-19 09:36:00,2023-09-19 10:11:00,2023-09-19 10:25:00,CST,35,-
SEKCO (TOW),554866,U,1,2023-09-19 08:58:00,2023-09-19 10:00:00,2023-09-19 10:22:00,CST,62,-
CAPT JIM   (TOW),578605,U,1,2023-09-19 07:30:00,2023-09-19 09:35:00,2023-09-19 10:00:00,CST,125,-
SOUTHERN BELLE  (TOW),516701,U,6,2023-09-19 07:23:00,2023-09-19 09:17:00,2023-09-19 09:56:00,CST,114,-
ADDISON FAITH,1308502,U,2,2023-09-19 07:22:00,2023-09-19 08:42:00,2023-09-19 09:11:00,CST,80,-
SAN MARCOS (TOW 1012),1242397,U,2,2023-09-19 07:11:00,2023-09-19 08:02:00,2023-09-19 08:32:00,CST,51,-
EMILY WEBBER,1276027,U,2,2023-09-19 06:29:00,2023-09-19 07:17:00,2023-09-19 07:59:00,CST,48,-
SEA TIGER (TOW),565697,D,0,2023-09-19 06:28:00,2023-09-19 06:35:00,2023-09-19 06:49:00,CST,7,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,U,2,2023-09-19 02:26:00,2023-09-19 05:32:00,2023-09-19 05:50:00,CST,186,-
BRONCO,1327838,U,2,2023-09-19 02:24:00,2023-09-19 05:06:00,2023-09-19 05:26:00,CST,162,-
DANNY TERRAL (TOW) 75X26,651548,U,6,2023-09-19 01:09:00,2023-09-19 04:36:00,2023-09-19 05:00:00,CST,207,-
JACKIE (TOW 2005),1171264,U,2,2023-09-19 00:22:00,2023-09-19 04:10:00,2023-09-19 04:30:00,CST,228,-
SEA BULL (TOW 1979),610470,D,1,2023-09-19 00:50:00,2023-09-19 03:11:00,2023-09-19 03:53:00,CST,141,-
HUGH S MONSTED (TOW),1151737,D,2,2023-09-19 01:11:00,2023-09-19 02:50:00,2023-09-19 03:45:00,CST,99,-
JAMES DAVISON (TOW 86X32),1211188,U,2,2023-09-19 00:19:00,2023-09-19 01:55:00,2023-09-19 02:23:00,CST,96,-
MARY BURKE LILES (TOW),1075425,D,2,2023-09-18 23:27:00,2023-09-19 00:30:00,2023-09-19 01:15:00,CST,63,-
MISS KELLY,638361,D,1,2023-09-18 23:14:00,2023-09-19 00:15:00,2023-09-19 01:10:00,CST,61,-
PINTAIL (TOW 2009) 57X28,1225748,U,1,2023-09-18 22:29:00,2023-09-18 22:47:00,2023-09-18 23:55:00,CST,18,-
CLARK TODD (TOW 2014) 81X30,1255497,D,2,2023-09-18 21:46:00,2023-09-18 22:10:00,2023-09-18 22:35:00,CST,24,-
SUPER T,1267504,U,0,2023-09-18 21:02:00,2023-09-18 21:15:00,2023-09-18 21:30:00,CST,13,-
JAIME DEVALL (TOW),612327,D,2,2023-09-18 20:35:00,2023-09-18 20:40:00,2023-09-18 21:08:00,CST,5,-
INTRA RECOIL(TOW),533346,U,0,2023-09-18 19:06:00,2023-09-18 19:40:00,2023-09-18 20:10:00,CST,34,-
SEKCO (TOW),554866,D,2,2023-09-18 18:17:00,2023-09-18 18:36:00,2023-09-18 19:10:00,CST,19,-
MISS CHRISTY,634736,D,1,2023-09-18 17:59:00,2023-09-18 18:05:00,2023-09-18 18:21:00,CST,6,-
LYDIA  (TOW 1994) 79X28,1028379,D,2,2023-09-18 16:59:00,2023-09-18 17:31:00,2023-09-18 17:54:00,CST,32,-
BOLD VENTURE,1301090,U,6,2023-09-18 16:33:00,2023-09-18 16:50:00,2023-09-18 17:08:00,CST,17,-
RAY S (TOW 2017),1282990,D,2,2023-09-18 14:55:00,2023-09-18 15:54:00,2023-09-18 16:15:00,CST,59,-
HOWARD BLANK (TOW 86X32),1221426,D,2,2023-09-18 14:52:00,2023-09-18 15:29:00,2023-09-18 15:46:00,CST,37,-
UNCLE JOE (TOW 1977) 53X22,582498,D,2,2023-09-18 11:04:00,2023-09-18 13:01:00,2023-09-18 13:25:00,CST,117,-
HALLIE T,1270439,D,6,2023-09-18 10:44:00,2023-09-18 12:10:00,2023-09-18 12:51:00,CST,86,-
FREEDOM (TOW),287518,D,0,2023-09-18 10:39:00,2023-09-18 11:45:00,2023-09-18 12:44:00,CST,66,-
DOUGLAS B (TOW 65X26),1071022,D,1,2023-10-13 06:54:00,,,CST,13,3
DANE F MORGAN (TOW),1141127,D,2,2023-10-13 06:51:00,,,CST,16,3A
COMMANDER,1069168,D,0,2023-10-13 06:35:00,,,CST,0,1
BILL RODGERS (TOW),649344,U,2,2023-10-13 05:21:00,,,CST,106,2
COMMANDER,1069168,D,0,2023-10-13 06:35:00,2023-10-13 06:51:00,2023-10-13 07:03:00,CST,16,-
ST CHARLES (TOW)76X35,1230767,U,4,2023-10-13 05:13:00,2023-10-13 06:11:00,2023-10-13 06:50:00,CST,58,-
ANITA EVE SHARP  (TOW 1985),680357,U,6,2023-10-13 04:00:00,2023-10-13 05:25:00,2023-10-13 06:05:00,CST,85,-
LESLIE (TOW 73X31),1218576,D,6,2023-10-13 03:38:00,2023-10-13 04:40:00,2023-10-13 05:05:00,CST,62,-
KAREN ANN,1250289,U,2,2023-10-13 02:50:00,2023-10-13 03:45:00,2023-10-13 04:10:00,CST,55,-
BRONCO,1327838,D,2,2023-10-13 02:41:00,2023-10-13 03:00:00,2023-10-13 03:33:00,CST,19,-
VELMA C (TOW),1090026,U,4,2023-10-13 01:45:00,2023-10-13 02:30:00,2023-10-13 02:55:00,CST,45,-
RANDOLPH C,1261475,D,4,2023-10-13 00:21:00,2023-10-13 01:10:00,2023-10-13 01:35:00,CST,49,-
RANDY J TROSCLAIR (TOW 2011),1237081,U,1,2023-10-13 00:08:00,2023-10-13 00:25:00,2023-10-13 00:55:00,CST,17,-
SEA HOG (TOW),621554,D,0,2023-10-12 22:45:00,2023-10-12 23:00:00,2023-10-12 23:15:00,CST,15,-
CHARLIE C (TOW),544273,D,3,2023-10-12 21:54:00,2023-10-12 22:20:00,2023-10-12 22:55:00,CST,26,-
SAVIOUR (TOW),1192584,U,6,2023-10-12 19:41:00,2023-10-12 21:30:00,2023-10-12 22:10:00,CST,109,-
LADY OF PROMPT SUCCOR (TOW),1155422,D,6,2023-10-12 20:25:00,2023-10-12 20:41:00,2023-10-12 21:20:00,CST,16,-
STEPHEN L ( TOW 66X26),1217124,D,1,2023-10-12 19:21:00,2023-10-12 20:32:00,2023-10-12 21:15:00,CST,71,-
CHERYL ANN (TOW 66X26),1134298,D,0,2023-10-12 19:41:00,2023-10-12 20:20:00,2023-10-12 21:10:00,CST,39,-
FORKED ISLAND,1259044,U,2,2023-10-12 19:06:00,2023-10-12 19:45:00,2023-10-12 20:17:00,CST,39,-
GRACIE CLAIRE (TOW),584694,D,2,2023-10-12 18:45:00,2023-10-12 19:05:00,2023-10-12 19:30:00,CST,20,-
MISS KELLY,638361,D,1,2023-10-12 16:28:00,2023-10-12 17:31:00,2023-10-12 17:48:00,CST,63,-
TERRY H,1252433,U,2,2023-10-12 15:56:00,2023-10-12 16:54:00,2023-10-12 17:22:00,CST,58,-
RITA (TOW),544740,U,6,2023-10-12 15:37:00,2023-10-12 16:17:00,2023-10-12 16:45:00,CST,40,-
MISS KIMBERLY,1333893,D,2,2023-10-12 15:10:00,2023-10-12 15:28:00,2023-10-12 15:54:00,CST,18,-
ALLIE BROOKE DEVALL,1214852,D,2,2023-10-12 13:19:00,2023-10-12 14:28:00,2023-10-12 14:52:00,CST,69,-
MV HALLIE M. MERRICK,1247505,U,6,2023-10-12 12:23:00,2023-10-12 13:37:00,2023-10-12 14:18:00,CST,74,-
LEGACY (TOW 2012) 80X30,1240165,D,2,2023-10-12 12:00:00,2023-10-12 12:31:00,2023-10-12 13:01:00,CST,31,-
RENEE T WHATLEY (TOW),1194317,U,1,2023-10-12 10:19:00,2023-10-12 11:51:00,2023-10-12 12:11:00,CST,92,-
CHAD DOUGLAS,1304256,D,2,2023-10-12 10:18:00,2023-10-12 11:09:00,2023-10-12 11:32:00,CST,51,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,U,2,2023-10-12 10:00:00,2023-10-12 10:19:00,2023-10-12 10:51:00,CST,19,-
BRONCO,1327838,U,2,2023-10-12 08:07:00,2023-10-12 08:59:00,2023-10-12 09:32:00,CST,52,-
LYDIA  (TOW 1994) 79X28,1028379,U,3,2023-10-12 07:55:00,2023-10-12 08:23:00,2023-10-12 08:46:00,CST,28,-
STEVE RICHOUX (TOW),568988,D,6,2023-10-12 05:20:00,2023-10-12 05:50:00,2023-10-12 06:15:00,CST,30,-
STEVE ALLEY,1322117,U,6,2023-10-12 04:02:00,2023-10-12 04:31:00,2023-10-12 05:22:00,CST,29,-
DELACROIX,1256869,U,1,2023-10-12 03:57:00,2023-10-12 04:15:00,2023-10-12 05:15:00,CST,18,-
JEFFREY GRANT,1253473,U,1,2023-10-12 01:14:00,2023-10-12 02:30:00,2023-10-12 02:50:00,CST,76,-
MICHELLE GOLDING,1258033,D,2,2023-10-12 01:04:00,2023-10-12 02:00:00,2023-10-12 02:25:00,CST,56,-
SANDRA LEIGH IVEY,1292801,U,2,2023-10-12 00:12:00,2023-10-12 00:55:00,2023-10-12 01:26:00,CST,43,-
JUDY ANN (TOW),634858,D,0,2023-10-11 23:55:00,2023-10-12 00:20:00,2023-10-12 00:31:00,CST,25,-
ENDURANCE (TOW 2011)81X30,1232349,U,2,2023-10-11 23:09:00,2023-10-11 23:45:00,2023-10-12 00:09:00,CST,36,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-10-11 22:22:00,2023-10-11 22:40:00,2023-10-11 23:07:00,CST,18,-
T H KELLY (TOW),693109,U,5,2023-10-11 19:47:00,2023-10-11 20:59:00,2023-10-11 22:00:00,CST,72,-
LLANO (TOW 2012) 84X32,1236229,U,2,2023-10-11 19:33:00,2023-10-11 20:28:00,2023-10-11 20:53:00,CST,55,-
GW DUNN,578286,U,0,2023-10-11 19:35:00,2023-10-11 19:51:00,2023-10-11 20:23:00,CST,16,-
PONTCHARTRAIN,1259051,U,2,2023-10-11 18:35:00,2023-10-11 19:41:00,2023-10-11 20:18:00,CST,66,-
CAPT DOUG WRIGHT,1202864,U,5,2023-10-11 18:31:00,2023-10-11 19:05:00,2023-10-11 19:35:00,CST,34,-
DANIEL WISNER (85X30),1301802,D,2,2023-10-11 17:40:00,2023-10-11 18:19:00,2023-10-11 18:42:00,CST,39,-
DUKE,1247420,D,3,2023-10-11 17:28:00,2023-10-11 17:47:00,2023-10-11 18:14:00,CST,19,-
LADY LOREN (TOW 77X29),1213455,D,1,2023-10-11 14:14:00,2023-10-11 16:50:00,2023-10-11 17:22:00,CST,156,-
GOVERNOR MIKE HUCKABEE 80X30,1236450,D,2,2023-10-11 15:52:00,2023-10-11 16:06:00,2023-10-11 16:21:00,CST,14,-
LAURA ELIZABETH (TOW),501262,D,2,2023-10-11 14:49:00,2023-10-11 15:38:00,2023-10-11 16:03:00,CST,49,-
PARKER JAMES (TOW 72' X 30'),1276020,U,3,2023-10-11 13:47:00,2023-10-11 14:23:00,2023-10-11 14:59:00,CST,36,-
AMERICAN PR0GRESS,1265757,U,1,2023-10-11 12:27:00,2023-10-11 13:30:00,2023-10-11 13:47:00,CST,63,-
JANE ANN BLESSEY (TOW),1111657,U,2,2023-10-11 12:21:00,2023-10-11 12:55:00,2023-10-11 13:23:00,CST,34,-
EVERARD DUPRE,1269035,U,2,2023-10-11 11:40:00,2023-10-11 12:06:00,2023-10-11 12:26:00,CST,26,-
ADMIRAL,542081,U,0,2023-10-11 10:59:00,2023-10-11 11:03:00,2023-10-11 11:17:00,CST,4,-
DISCOVERY ,1225821,U,2,2023-10-11 09:50:00,2023-10-11 10:03:00,2023-10-11 10:29:00,CST,13,-
SHANNON MARY (TOW) 80X32,1255674,U,0,2023-10-11 08:32:00,2023-10-11 09:09:00,2023-10-11 09:41:00,CST,37,-
ASPEN (TOW 2016) 75X34,1270614,D,2,2023-10-11 06:47:00,2023-10-11 08:21:00,2023-10-11 08:47:00,CST,94,-
LIBERTY (TOW 2012) 85X30,1236134,U,3,2023-10-11 06:46:00,2023-10-11 07:08:00,2023-10-11 08:03:00,CST,22,-
WILTON LEBOEUF (TOW),647866,U,1,2023-10-11 05:37:00,2023-10-11 06:37:00,2023-10-11 07:06:00,CST,60,-
"NEIL MARTIN (TOW, 72'X30')",1254922,U,6,2023-10-11 05:05:00,2023-10-11 05:30:00,2023-10-11 06:00:00,CST,25,-
CARTER RAY SETTOON (TOW),543278,U,0,2023-10-11 03:29:00,2023-10-11 03:40:00,2023-10-11 04:00:00,CST,11,-
CAPTAIN RAPHAEL (TOW 1980),622432,U,2,2023-10-11 00:51:00,2023-10-11 01:46:00,2023-10-11 02:15:00,CST,55,-
MAC ANDREW MCKINNEY (TOW),1234978,U,4,2023-10-11 00:36:00,2023-10-11 01:21:00,2023-10-11 01:40:00,CST,45,-
M/V TEXAS CITY,1189892,U,2,2023-10-10 23:31:00,2023-10-11 00:50:00,2023-10-11 01:15:00,CST,79,-
JASON LUHR (TOW),1079857,D,6,2023-10-10 23:00:00,2023-10-10 23:15:00,2023-10-10 23:55:00,CST,15,-
ANGELLE (TOW 56X22),616510,U,0,2023-10-10 21:10:00,2023-10-10 21:25:00,2023-10-10 21:53:00,CST,15,-
DARIAN ALEXANDRA (TOW 2019),1269031,U,5,2023-10-10 19:52:00,2023-10-10 21:16:00,2023-10-10 21:50:00,CST,84,-
ALEX D,1231404,U,2,2023-10-10 19:02:00,2023-10-10 20:40:00,2023-10-10 21:10:00,CST,98,-
CAPTAIN EARL DEVALL (TOW)2005,1167310,D,2,2023-10-10 18:00:00,2023-10-10 20:06:00,2023-10-10 20:25:00,CST,126,-
WILLIAM  (TOW 2009) 70X30,1222437,D,2,2023-10-10 17:20:00,2023-10-10 19:36:00,2023-10-10 20:00:00,CST,136,-
JACKIE (TOW 2005),1171264,D,2,2023-10-10 16:43:00,2023-10-10 19:10:00,2023-10-10 19:30:00,CST,147,-
AMERICAN RELIANCE (TOW 2016),1270208,D,2,2023-10-10 16:28:00,2023-10-10 18:14:00,2023-10-10 18:34:00,CST,106,-
ENDEAVOR (TOW),517731,U,2,2023-10-10 16:42:00,2023-10-10 17:15:00,2023-10-10 17:46:00,CST,33,-
ALYS,1233341,U,2,2023-10-10 15:40:00,2023-10-10 17:02:00,2023-10-10 17:42:00,CST,82,-
MARIE  (TOW 2005),1171260,U,2,2023-10-10 15:09:00,2023-10-10 15:50:00,2023-10-10 16:18:00,CST,41,-
AL CENAC,1316302,D,3,2023-10-10 13:24:00,2023-10-10 14:37:00,2023-10-10 15:00:00,CST,73,-
BORN AGAIN (TOW),562776,U,6,2023-10-10 12:21:00,2023-10-10 13:31:00,2023-10-10 13:55:00,CST,70,-
SYDNEE TAYLOR (TOW),1191691,D,1,2023-10-10 10:51:00,2023-10-10 13:00:00,2023-10-10 13:25:00,CST,129,-
STEVEN M BRYAN (2010) 86X32,1223817,U,2,2023-10-10 09:14:00,2023-10-10 12:08:00,2023-10-10 12:34:00,CST,174,-
NICHOLAS (TOW 2014) 65X28,1251897,U,1,2023-09-30 15:54:00,,,CST,13,2
SAVIOUR (TOW),1192584,D,6,2023-09-30 14:21:00,,,CST,106,4A
FATHER PAT (TOW 2011) 76X35,1237423,U,6,2023-09-30 13:47:00,,,CST,140,1
SARAH (TOW 1996),1046751,D,1,2023-09-30 11:58:00,,,CST,249,2
ALLIE BROOKE DEVALL,1214852,D,4,2023-09-30 11:32:00,,,CST,275,4
RANDOLPH C,1261475,D,3,2023-09-30 11:03:00,,,CST,304,3
INNOVATOR (TOW 76X35),1244544,D,2,2023-09-30 10:38:00,,,CST,329,1
Captain Brantley,1283861,D,2,2023-09-30 08:41:00,2023-09-30 15:42:00,2023-09-30 16:05:00,CST,421,-
GOSIER,1242385,D,2,2023-09-30 08:25:00,2023-09-30 15:05:00,2023-09-30 15:36:00,CST,400,-
JAMES S DAVISON (TOW 86X32),1211188,U,2,2023-09-30 11:54:00,2023-09-30 14:28:00,2023-09-30 14:55:00,CST,154,-
MISS AMANDA M,1299362,U,1,2023-09-30 09:31:00,2023-09-30 14:06:00,2023-09-30 14:22:00,CST,275,-
SABINE (TOW 2012),1236712,U,2,2023-09-30 08:59:00,2023-09-30 13:36:00,2023-09-30 14:00:00,CST,277,-
BEAU BLESSEY (TOW),1093857,U,2,2023-09-30 08:17:00,2023-09-30 13:10:00,2023-09-30 13:30:00,CST,293,-
PABST,0573052,D,2,2023-09-30 11:09:00,2023-09-30 12:11:00,2023-09-30 12:40:00,CST,62,-
MALLORY BRADY,1269034,D,2,2023-09-30 06:40:00,2023-09-30 11:54:00,2023-09-30 12:34:00,CST,314,-
DRUM BAY,1238759,D,3,2023-09-30 06:16:00,2023-09-30 11:17:00,2023-09-30 11:48:00,CST,301,-
SEA TIGER (TOW),0565697,U,0,2023-09-30 10:41:00,2023-09-30 11:05:00,2023-09-30 11:16:00,CST,24,-
SETH D (TOW 1981) 61X26,0634990,U,6,2023-09-30 06:02:00,2023-09-30 10:16:00,2023-09-30 10:59:00,CST,254,-
SEA BULL (TOW 1979),0610470,U,1,2023-09-30 06:39:00,2023-09-30 10:05:00,2023-09-30 10:50:00,CST,206,-
ANGELLE (TOW 56X22),0616510,D,2,2023-09-30 07:55:00,2023-09-30 09:24:00,2023-09-30 09:55:00,CST,89,-
THREE RIVERS (TOW 2013) 78X34,1250092,D,2,2023-09-30 05:00:00,2023-09-30 09:16:00,2023-09-30 09:50:00,CST,256,-
BRETTE STEFANIE,1192962,D,1,2023-09-30 08:02:00,2023-09-30 08:36:00,2023-09-30 09:10:00,CST,34,-
WOOD RIVER (TOW 2012),1233527,D,2,2023-09-30 04:59:00,2023-09-30 08:27:00,2023-09-30 09:05:00,CST,208,-
SOPHIA GRACE,1280394,D,2,2023-09-30 04:03:00,2023-09-30 07:51:00,2023-09-30 08:25:00,CST,228,-
JADEN PASENTINE,1296289,D,2,2023-09-30 04:01:00,2023-09-30 07:10:00,2023-09-30 07:45:00,CST,189,-
DANIEL WISNER (85X30),1301802,U,2,2023-09-30 03:38:00,2023-09-30 05:53:00,2023-09-30 06:26:00,CST,135,-
LANEY BLESSEY WATKINS ( TOW),1251462,D,2,2023-09-30 03:09:00,2023-09-30 05:06:00,2023-09-30 05:33:00,CST,117,-
FALCON,1324494,D,2,2023-09-30 03:09:00,2023-09-30 04:37:00,2023-09-30 05:00:00,CST,88,-
MICHELLE GOLDING,1258033,U,2,2023-09-30 03:07:00,2023-09-30 03:55:00,2023-09-30 04:19:00,CST,48,-
JACKIE (TOW 2005),1171264,D,2,2023-09-30 02:34:00,2023-09-30 02:54:00,2023-09-30 03:21:00,CST,20,-
MISS KELLY,0638361,D,1,2023-09-30 01:40:00,2023-09-30 02:43:00,2023-09-30 03:16:00,CST,63,-
MIKE BECHTOLD,0586008,U,6,2023-09-29 20:24:00,2023-09-30 02:00:00,2023-09-30 02:25:00,CST,336,-
UNCLE JOE (TOW 1977) 53X22,0582498,D,1,2023-09-30 00:57:00,2023-09-30 01:33:00,2023-09-30 01:48:00,CST,36,-
JAIME DEVALL (TOW),0612327,U,2,2023-09-30 00:06:00,2023-09-30 01:04:00,2023-09-30 01:26:00,CST,58,-
JERRY TOROK,1265746,D,2,2023-09-29 20:39:00,2023-09-30 00:25:00,2023-09-30 00:49:00,CST,226,-
RIO GRANDE,1248275,U,1,2023-09-29 21:58:00,2023-09-29 23:25:00,2023-09-29 23:56:00,CST,87,-
