VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,SOL_DATE,END_OF_LOCKAGE,TIMEZONE,DELAY_MINS,SEQ_NO
M L CROCHET (TOW),1044982,D,1,2023-09-26 00:02:00,2023-09-26 01:11:00,2023-09-26 01:31:00,CST,69,-
MISS GENEVIEVE,1276019,U,2,2023-09-25 23:44:00,2023-09-26 00:43:00,2023-09-26 01:05:00,CST,59,-
KING,1301093,U,2,2023-09-25 22:53:00,2023-09-26 00:24:00,2023-09-26 00:41:00,CST,91,-
MIA KELLEY ( TOW ),1188649,U,2,2023-09-25 22:47:00,2023-09-26 00:02:00,2023-09-26 00:22:00,CST,75,-
JANIS ELIZABETH (TOW) 72X32,1292294,U,2,2023-09-25 22:40:00,2023-09-25 23:29:00,2023-09-25 23:58:00,CST,49,-
KAREN ANN,1250289,D,1,2023-09-25 22:35:00,2023-09-25 22:49:00,2023-09-25 23:16:00,CST,14,-
MAGNOLIA (TOW 2014),1252791,U,2,2023-09-25 21:54:00,2023-09-25 22:13:00,2023-09-25 22:38:00,CST,19,-
ENTERPRISE,1247595,U,2,2023-09-25 20:50:00,2023-09-25 21:04:00,2023-09-25 21:30:00,CST,14,-
RED RIVER (TOW 2013) 78X34,1247072,U,2,2023-09-25 17:40:00,2023-09-25 17:43:00,2023-09-25 18:22:00,CST,3,-
BRONCO,1327838,D,2,2023-09-25 14:46:00,2023-09-25 17:16:00,2023-09-25 17:42:00,CST,150,-
JOCK  (TOW 2000)  86X30,1101550,D,2,2023-09-25 12:56:00,2023-09-25 16:43:00,2023-09-25 17:15:00,CST,227,-
JAMES S DAVISON (TOW 86X32),1211188,D,2,2023-09-25 12:21:00,2023-09-25 16:26:00,2023-09-25 16:42:00,CST,245,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,D,2,2023-09-25 12:07:00,2023-09-25 16:05:00,2023-09-25 16:25:00,CST,238,-
RAY CHIEF TONEY (TOW 2015),1265939,D,2,2023-09-25 10:49:00,2023-09-25 15:30:00,2023-09-25 16:04:00,CST,281,-
BRYCE MORGAN,1277320,D,2,2023-09-25 10:48:00,2023-09-25 15:05:00,2023-09-25 15:29:00,CST,257,-
POINT A LA HACHE,1265682,D,2,2023-09-25 10:33:00,2023-09-25 14:13:00,2023-09-25 15:04:00,CST,220,-
GEORGE W BANTA (TOW),266928,U,6,2023-09-25 11:45:00,2023-09-25 13:42:00,2023-09-25 14:12:00,CST,117,-
LYDIA  (TOW 1994) 79X28,1028379,U,2,2023-09-25 09:35:00,2023-09-25 13:16:00,2023-09-25 13:41:00,CST,221,-
LESLIE (TOW 73X31),1218576,U,6,2023-09-25 08:09:00,2023-09-25 12:39:00,2023-09-25 13:15:00,CST,270,-
JOHN W STONE (TOW),602406,D,1,2023-09-25 09:34:00,2023-09-25 12:11:00,2023-09-25 12:38:00,CST,157,-
SOUTHERN BELLE  (TOW),516701,D,6,2023-09-25 09:28:00,2023-09-25 11:40:00,2023-09-25 12:10:00,CST,132,-
CHAD DOUGLAS,1304256,D,2,2023-09-25 08:19:00,2023-09-25 11:12:00,2023-09-25 11:39:00,CST,173,-
AL CENAC,1316302,D,6,2023-09-25 08:16:00,2023-09-25 10:30:00,2023-09-25 11:11:00,CST,134,-
PIERRE BILLIOT,1296760,D,2,2023-09-25 07:57:00,2023-09-25 09:59:00,2023-09-25 10:29:00,CST,122,-
MISS GABRIELLA,1265914,U,2,2023-09-25 07:49:00,2023-09-25 09:32:00,2023-09-25 09:58:00,CST,103,-
CAPT TIMMY,628797,U,4,2023-09-25 06:42:00,2023-09-25 09:14:00,2023-09-25 09:31:00,CST,152,-
BOB DEERE (TOW 2008) 81X30,1215931,U,2,2023-09-25 06:39:00,2023-09-25 08:55:00,2023-09-25 09:13:00,CST,136,-
INDEPENDENCE,586238,U,4,2023-09-25 06:34:00,2023-09-25 08:40:00,2023-09-25 08:54:00,CST,126,-
ALLIE BROOKE DEVALL,1214852,U,3,2023-09-25 06:08:00,2023-09-25 08:07:00,2023-09-25 08:39:00,CST,119,-
EUGENIE J HUGER (TOW 2012),1242009,D,4,2023-09-25 06:31:00,2023-09-25 07:34:00,2023-09-25 08:06:00,CST,63,-
STEVE ALLEY,1322117,D,6,2023-09-25 06:11:00,2023-09-25 07:03:00,2023-09-25 07:33:00,CST,52,-
MIKE BECHTOLD,586008,D,6,2023-09-25 05:32:00,2023-09-25 06:15:00,2023-09-25 07:02:00,CST,43,-
TAMPA (TOW 2012),1240073,U,1,2023-09-25 03:39:00,2023-09-25 03:42:00,2023-09-25 04:09:00,CST,3,-
ALMA GRACE,1321735,U,1,2023-09-25 02:17:00,2023-09-25 03:14:00,2023-09-25 03:26:00,CST,57,-
CHARLES E MARTIN (TOW),1107227,U,2,2023-09-25 02:08:00,2023-09-25 02:30:00,2023-09-25 03:12:00,CST,22,-
WILTON LEBOEUF (TOW),647866,D,1,2023-09-25 01:34:00,2023-09-25 01:42:00,2023-09-25 02:05:00,CST,8,-
"NEIL MARTIN (TOW, 72'X30')",1254922,U,6,2023-09-25 00:02:00,2023-09-25 00:50:00,2023-09-25 01:34:00,CST,48,-
DRUE ARAMISE,1307051,D,5,2023-09-24 23:43:00,2023-09-25 00:10:00,2023-09-25 00:37:00,CST,27,-
F LOGAN (TOW),571495,U,1,2023-09-24 15:28:00,2023-09-24 23:35:00,2023-09-24 23:56:00,CST,487,-
KEVIN ALLEN,1273624,D,3,2023-09-24 22:30:00,2023-09-24 22:48:00,2023-09-24 23:18:00,CST,18,-
SUSAN J GUNDLACH (TOW 2013),1242010,U,2,2023-09-24 20:51:00,2023-09-24 21:15:00,2023-09-24 21:42:00,CST,24,-
BRIAN O DANIELS ( TOW ),1198960,U,2,2023-09-24 18:54:00,2023-09-24 20:46:00,2023-09-24 21:08:00,CST,112,-
ST CHARLES (TOW)76X35,1230767,U,4,2023-09-24 18:40:00,2023-09-24 20:07:00,2023-09-24 20:41:00,CST,87,-
SACRED HEART (TOW 73X28),1203067,U,6,2023-09-24 18:26:00,2023-09-24 19:19:00,2023-09-24 19:53:00,CST,53,-
JANE ANN BLESSEY (TOW),1111657,U,2,2023-09-24 16:38:00,2023-09-24 18:27:00,2023-09-24 18:53:00,CST,109,-
MADELINE ( TOW 2008 ),1209145,U,2,2023-09-24 16:39:00,2023-09-24 18:04:00,2023-09-24 18:23:00,CST,85,-
DANNY OCKMAN,644041,U,6,2023-09-24 16:26:00,2023-09-24 17:37:00,2023-09-24 18:03:00,CST,71,-
NOLAN RHODES (TOW 2014) 83X34,1251937,U,2,2023-09-24 15:51:00,2023-09-24 16:49:00,2023-09-24 17:36:00,CST,58,-
KYLE SMITH,1308580,D,3,2023-09-24 15:20:00,2023-09-24 16:19:00,2023-09-24 16:47:00,CST,59,-
LILLIANNE D,1301272,D,2,2023-09-24 15:19:00,2023-09-24 15:20:00,2023-09-24 16:18:00,CST,1,-
ANGELLE (TOW 56X22),616510,U,0,2023-09-24 12:46:00,2023-09-24 12:47:00,2023-09-24 12:51:00,CST,1,-
BUD SONIER (TOW),1217771,D,2,2023-09-24 12:08:00,2023-09-24 12:25:00,2023-09-24 12:46:00,CST,17,-
VELMA C (TOW),1090026,U,4,2023-09-24 11:40:00,2023-09-24 11:55:00,2023-09-24 12:24:00,CST,15,-
MICHELE GONSOULIN ( TOW ),1194788,U,2,2023-09-24 10:48:00,2023-09-24 11:17:00,2023-09-24 11:54:00,CST,29,-
MISS KELLY,638361,U,1,2023-09-24 10:47:00,2023-09-24 10:49:00,2023-09-24 11:16:00,CST,2,-
MARTIN CAPTAIN ( TOW 52X20 ),557601,U,0,2023-09-24 10:30:00,2023-09-24 10:44:00,2023-09-24 10:48:00,CST,14,-
FRITZ BLESSEY (TOW 2006) 82X30,1181185,D,2,2023-09-24 08:50:00,2023-09-24 10:22:00,2023-09-24 10:43:00,CST,92,-
REBOUND,286204,D,6,2023-09-24 08:25:00,2023-09-24 09:13:00,2023-09-24 10:21:00,CST,48,-
MISS CHRISTY,634736,U,1,2023-09-24 06:45:00,2023-09-24 08:35:00,2023-09-24 09:12:00,CST,110,-
EDWARD JONES JR (TOW 2011),1236733,U,2,2023-09-24 06:15:00,2023-09-24 08:00:00,2023-09-24 08:34:00,CST,105,-
FRIO (TOW 2013) 85X35,1249711,D,2,2023-09-24 04:43:00,2023-09-24 07:26:00,2023-09-24 07:59:00,CST,163,-
LAURENCE M GONSOULIN (TOW 2014,1252652,D,2,2023-09-24 04:41:00,2023-09-24 06:36:00,2023-09-24 07:25:00,CST,115,-
ROY MICHAEL (TOW 2015) 75X30,1263752,U,2,2023-09-24 04:50:00,2023-09-24 05:55:00,2023-09-24 06:35:00,CST,65,-
CALIFORNIA CHROME (TOW 2019),1292966,U,6,2023-09-24 02:55:00,2023-09-24 05:31:00,2023-09-24 05:54:00,CST,156,-
JACK CENAC,1312482,U,1,2023-09-24 02:43:00,2023-09-24 05:10:00,2023-09-24 05:30:00,CST,147,-
SID MOLLER (TOW 2009),1216426,U,2,2023-09-24 01:03:00,2023-09-24 04:11:00,2023-09-24 05:09:00,CST,188,-
ELIZABETH PRINCE (TOW 2017),1278230,D,2,2023-09-24 02:02:00,2023-09-24 03:43:00,2023-09-24 04:10:00,CST,101,-
INTRA RECOIL(TOW),533346,D,2,2023-09-23 23:33:00,2023-09-24 02:55:00,2023-09-24 03:42:00,CST,202,-
TAMPA (TOW 2012),1240073,D,1,2023-09-23 22:33:00,2023-09-24 02:53:00,2023-09-24 03:40:00,CST,260,-
JULIE GONSOULIN ( TOW 69X30 ),1194710,D,2,2023-09-23 22:10:00,2023-09-24 02:01:00,2023-09-24 02:52:00,CST,231,-
GEORGE ROWE (TOW),912893,U,6,2023-09-23 21:46:00,2023-09-24 01:21:00,2023-09-24 02:00:00,CST,215,-
MARK L DUPLANTIS,1209682,U,6,2023-09-23 22:42:00,2023-09-24 00:57:00,2023-09-24 01:20:00,CST,135,-
CAPT JAMES (TOW 2015) 78X34,1259533,U,2,2023-09-23 22:07:00,2023-09-23 23:52:00,2023-09-24 00:56:00,CST,105,-
MARIE  (TOW 2005),1171260,D,2,2023-09-23 14:31:00,2023-09-23 23:27:00,2023-09-23 23:51:00,CST,536,-
ANITA EVE SHARP  (TOW 1985),680357,D,5,2023-09-23 21:37:00,2023-09-23 22:41:00,2023-09-23 23:26:00,CST,64,-
RALPH C,1292862,U,2,2023-09-23 21:21:00,2023-09-23 22:04:00,2023-09-23 22:40:00,CST,43,-
ANGELLE (TOW 56X22),616510,D,1,2023-09-23 20:16:00,2023-09-23 21:13:00,2023-09-23 22:03:00,CST,57,-
WIDGEON (TOW 2008) 54X28,1225745,U,1,2023-09-23 20:07:00,2023-09-23 20:40:00,2023-09-23 21:12:00,CST,33,-
JOSSET   (TOW 56X23),1116940,D,3,2023-09-23 19:16:00,2023-09-23 19:57:00,2023-09-23 20:39:00,CST,41,-
WILSEY DUPRE (TOW 2010),1224664,D,2,2023-09-23 18:36:00,2023-09-23 19:08:00,2023-09-23 19:56:00,CST,32,-
DUKE,1247420,U,3,2023-09-23 17:43:00,2023-09-23 18:41:00,2023-09-23 19:07:00,CST,58,-
DIANE (TOW 2005),1176072,U,2,2023-09-23 16:14:00,2023-09-23 18:17:00,2023-09-23 18:40:00,CST,123,-
VELMA C (TOW),1090026,D,4,2023-09-23 16:08:00,2023-09-23 17:24:00,2023-09-23 17:44:00,CST,76,-
PHILIP (TOW 1995),1033117,D,2,2023-09-23 15:58:00,2023-09-23 17:04:00,2023-09-23 17:23:00,CST,66,-
DECATUR (TOW),1163416,U,2,2023-09-23 16:02:00,2023-09-23 16:17:00,2023-09-23 16:29:00,CST,15,-
CY,1166679,U,2,2023-09-23 14:56:00,2023-09-23 15:44:00,2023-09-23 16:04:00,CST,48,-
EARL GONSOULIN,1050586,U,2,2023-09-23 14:01:00,2023-09-23 15:03:00,2023-09-23 15:24:00,CST,62,-
PAT CENAC,1303152,U,3,2023-09-23 12:51:00,2023-09-23 14:35:00,2023-09-23 14:57:00,CST,104,-
NICEVILLE (TOW 76X35 2009),1221092,D,2,2023-09-23 12:55:00,2023-09-23 13:42:00,2023-09-23 14:06:00,CST,47,-
MISS GENEVIEVE,1276019,D,2,2023-09-23 12:43:00,2023-09-23 13:16:00,2023-09-23 13:31:00,CST,33,-
MISS KIMBERLY,1333893,D,2,2023-10-13 05:19:00,,,CST,108,
LEGACY (TOW 2012) 80X30,1240165,D,2,2023-10-13 05:15:00,2023-10-13 06:14:00,2023-10-13 06:42:00,CST,59,-
ALLIE BROOKE DEVALL,1214852,D,2,2023-10-13 05:13:00,2023-10-13 05:40:00,2023-10-13 06:10:00,CST,27,-
MISTER MAC (TOW 2015),1259042,U,2,2023-10-12 23:31:00,2023-10-13 01:45:00,2023-10-13 02:04:00,CST,134,-
GEORGE ALLEN ,1236451,U,2,2023-10-12 20:00:00,2023-10-13 01:22:00,2023-10-13 01:42:00,CST,322,-
BETH WILSON,1121373,U,2,2023-10-12 23:15:00,2023-10-13 00:58:00,2023-10-13 01:19:00,CST,103,-
PAT CENAC,1303152,U,3,2023-10-12 22:55:00,2023-10-13 00:17:00,2023-10-13 00:53:00,CST,82,-
CHAD DOUGLAS,1304256,D,2,2023-10-12 22:35:00,2023-10-12 23:40:00,2023-10-12 23:59:00,CST,65,-
NICEVILLE (TOW 76X35 2009),1221092,U,2,2023-10-12 21:46:00,2023-10-12 22:57:00,2023-10-12 23:20:00,CST,71,-
STEVE RICHOUX (TOW),568988,D,6,2023-10-12 21:05:00,2023-10-12 22:08:00,2023-10-12 22:43:00,CST,63,-
KITTY (TOW 2000),1095430,U,2,2023-10-12 20:58:00,2023-10-12 21:20:00,2023-10-12 21:52:00,CST,22,-
DANIELLE CHRISTINA,1278453,D,3,2023-10-12 17:39:00,2023-10-12 17:55:00,2023-10-12 18:32:00,CST,16,-
MICHELLE GOLDING,1258033,D,2,2023-10-12 15:20:00,2023-10-12 15:30:00,2023-10-12 16:15:00,CST,10,-
ST ROSE,1251866,U,2,2023-10-12 13:40:00,2023-10-12 14:10:00,2023-10-12 14:41:00,CST,30,-
KAREN ANN,1250289,U,2,2023-10-12 13:29:00,2023-10-12 13:40:00,2023-10-12 14:05:00,CST,11,-
RANDY J TROSCLAIR (TOW 2011),1237081,U,1,2023-10-12 13:00:00,2023-10-12 13:10:00,2023-10-12 13:34:00,CST,10,-
VELMA C (TOW),1090026,U,4,2023-10-12 11:14:00,2023-10-12 12:32:00,2023-10-12 12:48:00,CST,78,-
BILL RODGERS (TOW),649344,U,2,2023-10-12 09:47:00,2023-10-12 12:00:00,2023-10-12 12:24:00,CST,133,-
LADY LOREN (TOW 77X29),1213455,D,1,2023-10-12 09:03:00,2023-10-12 11:10:00,2023-10-12 11:45:00,CST,127,-
DUKE,1247420,D,3,2023-10-12 08:57:00,2023-10-12 10:45:00,2023-10-12 11:08:00,CST,108,-
LAURA ELIZABETH (TOW),501262,D,2,2023-10-12 08:19:00,2023-10-12 10:07:00,2023-10-12 10:43:00,CST,108,-
DANIELLE CHRISTINA,1278453,U,4,2023-10-12 08:13:00,2023-10-12 09:15:00,2023-10-12 09:52:00,CST,62,-
ANITA EVE SHARP  (TOW 1985),680357,U,6,2023-10-12 07:34:00,2023-10-12 08:40:00,2023-10-12 09:12:00,CST,66,-
DANIEL WISNER (85X30),1301802,D,2,2023-10-12 06:38:00,2023-10-12 07:41:00,2023-10-12 08:19:00,CST,63,-
Captain Brantley,1283861,D,2,2023-10-01 08:44:00,,,CST,68,
MIA KELLEY ( TOW ),1188649,D,2,2023-10-01 07:45:00,,,CST,127,
DANIEL WISNER (85X30),1301802,U,2,2023-09-29 11:17:00,2023-09-29 12:12:00,2023-09-29 12:58:00,CST,55,-
TIM TAUZIN (TOW 52X20),1048911,D,1,2023-09-29 10:21:00,2023-09-29 11:45:00,2023-09-29 12:11:00,CST,84,-
MICHELLE GOLDING,1258033,U,2,2023-09-29 07:56:00,2023-09-29 11:18:00,2023-09-29 11:42:00,CST,202,-
JAIME DEVALL (TOW),612327,U,2,2023-09-29 10:17:00,2023-09-29 10:22:00,2023-09-29 11:13:00,CST,5,-
RIO GRANDE,1248275,U,1,2023-09-29 07:50:00,2023-09-29 10:21:00,2023-09-29 11:09:00,CST,151,-
SYDNEY ANN (TOW),1184206,D,2,2023-09-29 08:41:00,2023-09-29 10:01:00,2023-09-29 10:20:00,CST,80,-
WIDGEON (TOW 2008) 54X28,1225745,D,1,2023-09-29 07:18:00,2023-09-29 09:20:00,2023-09-29 09:56:00,CST,122,-
GEORGE ROWE (TOW),912893,D,1,2023-09-29 06:39:00,2023-09-29 09:19:00,2023-09-29 09:54:00,CST,160,-
FRANCES DIANE,1269033,D,2,2023-09-29 06:36:00,2023-09-29 08:27:00,2023-09-29 09:14:00,CST,111,-
RANDY ECKSTEIN (TOW),1164181,U,6,2023-09-29 05:35:00,2023-09-29 07:42:00,2023-09-29 08:26:00,CST,127,-
COCODRIE,1259043,D,2,2023-09-29 05:21:00,2023-09-29 07:20:00,2023-09-29 07:41:00,CST,119,-
MISS LAUREN ELIZABETH (TOW),522677,D,2,2023-09-29 00:49:00,2023-09-29 06:17:00,2023-09-29 07:15:00,CST,328,-
CITATION (TOW),1217083,U,3,2023-09-29 05:12:00,2023-09-29 06:03:00,2023-09-29 06:16:00,CST,51,-
MIKE BECHTOLD,586008,U,6,2023-09-29 04:28:00,2023-09-29 05:33:00,2023-09-29 05:58:00,CST,65,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,U,2,2023-09-29 04:25:00,2023-09-29 04:30:00,2023-09-29 05:32:00,CST,5,-
DAVID MCNEMAR (TOW 2010),1226350,D,2,2023-09-29 03:29:00,2023-09-29 04:06:00,2023-09-29 04:28:00,CST,37,-
COTTLE (TOW 2019) 85X32,1291739,D,3,2023-09-29 02:46:00,2023-09-29 03:15:00,2023-09-29 04:05:00,CST,29,-
LAKE BORGNE,1243596,U,2,2023-09-29 02:26:00,2023-09-29 02:27:00,2023-09-29 03:13:00,CST,1,-
FRANK GOLEMI (TOW),1251200,U,3,2023-09-29 00:23:00,2023-09-29 00:50:00,2023-09-29 01:26:00,CST,27,-
WILSEY DUPRE (TOW 2010),1224664,U,2,2023-09-29 00:05:00,2023-09-29 00:07:00,2023-09-29 00:49:00,CST,2,-
SARAH D (TOW),1167754,U,3,2023-09-28 22:33:00,2023-09-28 23:37:00,2023-09-28 23:59:00,CST,64,-
BORN AGAIN (TOW),562776,U,6,2023-09-28 22:27:00,2023-09-28 22:57:00,2023-09-28 23:34:00,CST,30,-
ANITA EVE SHARP  (TOW 1985),680357,D,6,2023-09-28 21:48:00,2023-09-28 21:49:00,2023-09-28 22:55:00,CST,1,-
VELMA C (TOW),1090026,D,4,2023-09-28 20:35:00,2023-09-28 20:36:00,2023-09-28 21:26:00,CST,1,-
LARRY B WHIPPLE,1269036,D,2,2023-09-28 18:50:00,2023-09-28 19:02:00,2023-09-28 19:39:00,CST,12,-
INTRA RECOIL(TOW),533346,U,2,2023-09-28 18:37:00,2023-09-28 18:38:00,2023-09-28 19:00:00,CST,1,-
JACK CENAC,1312482,U,1,2023-09-28 16:44:00,2023-09-28 17:27:00,2023-09-28 17:38:00,CST,43,-
TIM GOLDING,1325050,U,6,2023-09-28 16:39:00,2023-09-28 16:58:00,2023-09-28 17:22:00,CST,19,-
JODY MCMINN (TOW),1218473,D,3,2023-09-28 14:11:00,2023-09-28 15:32:00,2023-09-28 16:57:00,CST,81,-
WAYNE BETHEL (TOW 2015) 84X32,1260560,U,2,2023-09-28 14:08:00,2023-09-28 14:52:00,2023-09-28 15:27:00,CST,44,-
MISSION (TOW 84X32) 2012,1240072,U,2,2023-10-18 06:47:00,,,CST,50,
WAYNE BETHEL (TOW 2015) 84X32,1260560,D,2,2023-10-18 06:33:00,2023-10-18 06:38:00,2023-10-18 07:12:00,CST,5,-
INDEPENDENCE,586238,U,6,2023-10-18 05:57:00,2023-10-18 05:58:00,2023-10-18 06:37:00,CST,1,-
LESLIE (TOW 73X31),1218576,U,6,2023-10-18 03:39:00,2023-10-18 04:10:00,2023-10-18 04:26:00,CST,31,-
FRANK GOLEMI (TOW),1251200,U,3,2023-10-18 02:46:00,2023-10-18 03:37:00,2023-10-18 03:48:00,CST,51,-
LUCY MAY,614508,U,3,2023-10-17 23:43:00,2023-10-18 03:05:00,2023-10-18 03:29:00,CST,202,-
RESOLUTION (TOW),629784,U,6,2023-10-17 23:02:00,2023-10-18 02:33:00,2023-10-18 02:50:00,CST,211,-
RANDY J TROSCLAIR (TOW 2011),1237081,D,1,2023-10-17 22:04:00,2023-10-18 01:57:00,2023-10-18 02:06:00,CST,233,-
GREEN WING,1236106,D,3,2023-10-17 20:37:00,2023-10-18 01:30:00,2023-10-18 01:46:00,CST,293,-
MACKENZIE HOPE (TOW 2016)81X32,1272328,D,2,2023-10-17 20:11:00,2023-10-18 01:00:00,2023-10-18 01:25:00,CST,289,-
ALLIE BROOKE DEVALL,1214852,D,2,2023-10-17 19:59:00,2023-10-18 00:42:00,2023-10-18 00:58:00,CST,283,-
NATHAN THOMAS (TOW),641865,U,1,2023-10-17 20:34:00,2023-10-17 23:55:00,2023-10-18 00:12:00,CST,201,-
NOAH P HAYS (TOW),684666,U,6,2023-10-17 20:05:00,2023-10-17 23:34:00,2023-10-17 23:52:00,CST,209,-
PORT EADS (TOW 2016) 69X30,1263200,U,2,2023-10-17 17:49:00,2023-10-17 23:07:00,2023-10-17 23:23:00,CST,318,-
F LOGAN (TOW),571495,U,1,2023-10-17 17:40:00,2023-10-17 22:51:00,2023-10-17 23:04:00,CST,311,-
CALLIE DEVALL,1232852,U,2,2023-10-17 16:37:00,2023-10-17 22:27:00,2023-10-17 22:43:00,CST,350,-
TRUMP IT,675384,U,6,2023-10-17 16:25:00,2023-10-17 22:10:00,2023-10-17 22:26:00,CST,345,-
BELL,1186064,U,2,2023-10-17 15:35:00,2023-10-17 21:47:00,2023-10-17 22:05:00,CST,372,-
CAPT ANTHONY (TOW 2011),1232275,D,3,2023-10-17 17:52:00,2023-10-17 20:55:00,2023-10-17 21:11:00,CST,183,-
DAVID MCNEMAR (TOW 2010),1226350,D,2,2023-10-17 16:15:00,2023-10-17 20:34:00,2023-10-17 20:53:00,CST,259,-
JESUS SAVES (TOW),534836,D,6,2023-10-17 15:17:00,2023-10-17 20:09:00,2023-10-17 20:27:00,CST,292,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-10-17 14:50:00,2023-10-17 19:43:00,2023-10-17 20:00:00,CST,293,-
MV HALLIE M. MERRICK,1247505,D,2,2023-10-17 14:44:00,2023-10-17 19:23:00,2023-10-17 19:33:00,CST,279,-
MARK L DUPLANTIS,1209682,D,3,2023-10-17 12:26:00,2023-10-17 18:54:00,2023-10-17 19:15:00,CST,388,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,D,2,2023-10-17 13:46:00,2023-10-17 18:38:00,2023-10-17 18:50:00,CST,292,-
NOAH P HAYS (TOW),684666,D,6,2023-10-17 12:25:00,2023-10-17 18:10:00,2023-10-17 18:28:00,CST,345,-
INTRA RECOIL(TOW),533346,D,4,2023-10-17 11:27:00,2023-10-17 17:30:00,2023-10-17 18:09:00,CST,363,-
AMERICAN SPIRIT (TOW 2014) 75X,1252998,D,2,2023-10-17 08:52:00,2023-10-17 17:02:00,2023-10-17 17:29:00,CST,490,-
PADDY (TOW 1996),1040254,D,2,2023-10-17 10:39:00,2023-10-17 16:29:00,2023-10-17 17:01:00,CST,350,-
RAY CHIEF TONEY (TOW 2015),1265939,D,2,2023-10-17 09:39:00,2023-10-17 15:56:00,2023-10-17 16:28:00,CST,377,-
CULLEN PASENTINE,1273050,D,1,2023-10-17 12:27:00,2023-10-17 15:40:00,2023-10-17 15:55:00,CST,193,-
MON TA (TOW 70X24) 2012,1237633,D,1,2023-10-17 09:38:00,2023-10-17 15:02:00,2023-10-17 15:53:00,CST,324,-
CHAD DOUGLAS,1304256,U,2,2023-10-17 12:30:00,2023-10-17 14:33:00,2023-10-17 15:01:00,CST,123,-
POINT ISABEL ( TOW 72X30),1200270,U,1,2023-10-17 11:48:00,2023-10-17 14:07:00,2023-10-17 14:32:00,CST,139,-
LADY LOREN (TOW 77X29),1213455,U,1,2023-10-17 07:29:00,2023-10-17 13:44:00,2023-10-17 14:22:00,CST,375,-
LAT GONSOULIN (TOW 2012),1237082,U,2,2023-10-17 07:28:00,2023-10-17 13:08:00,2023-10-17 13:43:00,CST,340,-
ROBERT MUDD (TOW,1229106,U,1,2023-10-17 09:36:00,2023-10-17 12:59:00,2023-10-17 13:34:00,CST,203,-
EMMANUEL,1215414,U,2,2023-10-17 06:39:00,2023-10-17 12:31:00,2023-10-17 12:59:00,CST,352,-
DOUGLAS B (TOW 65X26),1071022,U,1,2023-10-17 10:56:00,2023-10-17 12:20:00,2023-10-17 12:52:00,CST,84,-
JAX  (59X24),1219075,D,1,2023-10-16 09:55:00,2023-10-17 08:56:00,2023-10-17 09:32:00,CST,1381,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,8,2023-10-17 07:02:00,2023-10-17 08:20:00,2023-10-17 08:53:00,CST,78,-
SOUTHERN BELLE  (TOW),516701,D,6,2023-10-17 06:22:00,2023-10-17 07:16:00,2023-10-17 08:19:00,CST,54,-
MV HALLIE M. MERRICK,1247505,U,4,2023-10-17 06:11:00,2023-10-17 06:32:00,2023-10-17 07:15:00,CST,21,-
MISS GENEVIEVE,1276019,U,2,2023-10-16 13:54:00,2023-10-17 00:34:00,2023-10-17 00:48:00,CST,640,-
JOYCE MAXINE (TOW 2006) 70X28,1182602,U,2,2023-10-16 22:36:00,2023-10-16 23:12:00,2023-10-16 23:38:00,CST,36,-
MADELINE ( TOW 2008 ),1209145,D,2,2023-10-16 22:10:00,2023-10-16 22:44:00,2023-10-16 23:00:00,CST,34,-
CJ STUDDERT,1273720,U,2,2023-10-16 21:39:00,2023-10-16 22:05:00,2023-10-16 22:24:00,CST,26,-
BRONCO,1327838,U,2,2023-10-16 20:59:00,2023-10-16 21:20:00,2023-10-16 21:35:00,CST,21,-
ALMA GRACE,1321735,D,2,2023-10-16 19:01:00,2023-10-16 20:19:00,2023-10-16 20:30:00,CST,78,-
LAURA ELIZABETH (TOW),501262,U,2,2023-10-16 17:22:00,2023-10-16 19:32:00,2023-10-16 19:51:00,CST,130,-
SARAH D (TOW),1167754,D,6,2023-10-16 18:00:00,2023-10-16 18:30:00,2023-10-16 18:49:00,CST,30,-
GEORGE W BANTA (TOW),266928,D,2,2023-10-16 16:21:00,2023-10-16 16:40:00,2023-10-16 17:18:00,CST,19,-
ADMIRAL,542081,D,1,2023-10-16 16:18:00,2023-10-16 16:19:00,2023-10-16 16:39:00,CST,1,-
STEVEN M BRYAN (2010) 86X32,1223817,D,2,2023-10-16 14:42:00,2023-10-16 14:58:00,2023-10-16 15:19:00,CST,16,-
CHAD DOUGLAS,1304256,D,1,2023-10-16 13:33:00,2023-10-16 14:32:00,2023-10-16 14:57:00,CST,59,-
CAPT DANIEL CLEMENT,1250805,D,2,2023-10-16 10:07:00,2023-10-16 14:01:00,2023-10-16 14:31:00,CST,234,-
AUSTIN,1226787,U,2,2023-10-16 09:39:00,2023-10-16 11:32:00,2023-10-16 12:00:00,CST,113,-
MICHELLE GOLDING,1258033,U,2,2023-10-16 09:32:00,2023-10-16 10:56:00,2023-10-16 11:31:00,CST,84,-
DONNIE SONIER (TOW 2011) 69X30,1235354,D,2,2023-10-16 07:45:00,2023-10-16 08:51:00,2023-10-16 10:55:00,CST,66,-
LADY OF PROMPT SUCCOR (TOW),1155422,U,6,2023-10-16 04:34:00,2023-10-16 08:27:00,2023-10-16 08:50:00,CST,233,-
